recording_index,subject,current_label,next_label,current_onset_s,next_onset_s,onset_gap_s,window_duration_s,overlap_s,overlap_fraction
1,2,right_hand,left_hand,12.004,16.008,4.004,4.1953125,0.19131250000000044,0.04560148975791444
1,2,left_hand,right_hand,16.008,18.0,1.9920000000000009,4.1953125,2.203312499999999,0.5251843575418992
1,2,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,left_hand,right_hand,20.006,24.006,4.0,4.1953125,0.1953125,0.04655493482309125
1,2,right_hand,left_hand,24.006,26.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
1,2,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,right_hand,left_hand,28.006,32.01,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
1,2,left_hand,right_hand,32.01,34.0,1.990000000000002,4.1953125,2.205312499999998,0.5256610800744874
1,2,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,left_hand,right_hand,36.006,40.006,4.0,4.1953125,0.1953125,0.04655493482309125
1,2,right_hand,left_hand,40.006,42.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
1,2,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,right_hand,left_hand,44.006,48.01,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
1,2,left_hand,right_hand,48.01,50.0,1.990000000000002,4.1953125,2.205312499999998,0.5256610800744874
1,2,right_hand,left_hand,50.0,52.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,left_hand,right_hand,52.006,56.006,4.0,4.1953125,0.1953125,0.04655493482309125
1,2,right_hand,left_hand,56.006,58.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
1,2,left_hand,right_hand,58.0,60.004,2.003999999999998,4.1953125,2.191312500000002,0.5223240223463692
1,2,right_hand,left_hand,60.004,64.004,4.000000000000007,4.1953125,0.1953124999999929,0.046554934823089554
1,2,left_hand,right_hand,64.004,66.0,1.9959999999999951,4.1953125,2.199312500000005,0.5242309124767237
1,2,right_hand,left_hand,66.0,68.004,2.004000000000005,4.1953125,2.191312499999995,0.5223240223463675
1,2,left_hand,right_hand,68.004,72.004,4.0,4.1953125,0.1953125,0.04655493482309125
1,2,right_hand,left_hand,72.004,74.0,1.9959999999999951,4.1953125,2.199312500000005,0.5242309124767237
1,2,left_hand,right_hand,74.0,76.004,2.004000000000005,4.1953125,2.191312499999995,0.5223240223463675
1,2,right_hand,left_hand,76.004,80.008,4.003999999999991,4.1953125,0.19131250000000932,0.04560148975791656
1,2,left_hand,right_hand,80.008,82.0,1.9920000000000044,4.1953125,2.2033124999999956,0.5251843575418984
1,2,right_hand,left_hand,82.0,84.004,2.004000000000005,4.1953125,2.191312499999995,0.5223240223463675
1,2,left_hand,right_hand,84.004,88.004,4.0,4.1953125,0.1953125,0.04655493482309125
1,2,right_hand,left_hand,88.004,90.0,1.9959999999999951,4.1953125,2.199312500000005,0.5242309124767237
1,2,left_hand,right_hand,90.0,92.004,2.004000000000005,4.1953125,2.191312499999995,0.5223240223463675
1,2,right_hand,left_hand,92.004,96.006,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
1,2,left_hand,right_hand,96.006,98.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
1,2,right_hand,left_hand,98.0,100.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
1,2,left_hand,right_hand,100.006,104.008,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
1,2,right_hand,left_hand,104.008,106.0,1.9920000000000044,4.1953125,2.2033124999999956,0.5251843575418984
2,3,left_hand,right_hand,4.016,8.018,4.002000000000001,4.1953125,0.19331249999999933,0.046078212290502636
2,3,right_hand,left_hand,8.018,10.0,1.9819999999999993,4.1953125,2.2133125000000007,0.5275679702048419
2,3,left_hand,right_hand,10.0,12.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,right_hand,left_hand,12.006,16.008,4.001999999999999,4.1953125,0.1933125000000011,0.04607821229050306
2,3,left_hand,right_hand,16.008,18.0,1.9920000000000009,4.1953125,2.203312499999999,0.5251843575418992
2,3,right_hand,left_hand,18.0,20.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,left_hand,right_hand,20.006,24.008,4.001999999999999,4.1953125,0.1933125000000011,0.04607821229050306
2,3,right_hand,left_hand,24.008,26.0,1.9920000000000009,4.1953125,2.203312499999999,0.5251843575418992
2,3,left_hand,right_hand,26.0,28.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,right_hand,left_hand,28.006,32.01,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
2,3,left_hand,right_hand,32.01,34.0,1.990000000000002,4.1953125,2.205312499999998,0.5256610800744874
2,3,right_hand,left_hand,34.0,36.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,left_hand,right_hand,36.006,40.006,4.0,4.1953125,0.1953125,0.04655493482309125
2,3,right_hand,left_hand,40.006,42.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
2,3,left_hand,right_hand,42.0,44.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,right_hand,left_hand,44.006,48.006,4.0,4.1953125,0.1953125,0.04655493482309125
2,3,left_hand,right_hand,48.006,50.0,1.9939999999999998,4.1953125,2.2013125000000002,0.5247076350093111
2,3,right_hand,left_hand,50.0,52.008,2.0080000000000027,4.1953125,2.1873124999999973,0.5213705772811912
2,3,left_hand,right_hand,52.008,56.012,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
2,3,right_hand,left_hand,56.012,58.0,1.9879999999999995,4.1953125,2.2073125000000005,0.5261378026070764
2,3,left_hand,right_hand,58.0,60.008,2.0080000000000027,4.1953125,2.1873124999999973,0.5213705772811912
2,3,right_hand,left_hand,60.008,64.012,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
2,3,left_hand,right_hand,64.012,66.0,1.9879999999999995,4.1953125,2.2073125000000005,0.5261378026070764
2,3,right_hand,left_hand,66.0,68.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,left_hand,right_hand,68.006,72.008,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
2,3,right_hand,left_hand,72.008,74.0,1.9920000000000044,4.1953125,2.2033124999999956,0.5251843575418984
2,3,left_hand,right_hand,74.0,76.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,right_hand,left_hand,76.006,80.01,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
2,3,left_hand,right_hand,80.01,82.0,1.9899999999999949,4.1953125,2.205312500000005,0.5256610800744891
2,3,right_hand,left_hand,82.0,84.006,2.0060000000000002,4.1953125,2.1893124999999998,0.5218472998137802
2,3,left_hand,right_hand,84.006,88.01,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
2,3,right_hand,left_hand,88.01,90.0,1.9899999999999949,4.1953125,2.205312500000005,0.5256610800744891
2,3,left_hand,right_hand,90.0,92.008,2.0079999999999956,4.1953125,2.1873125000000044,0.5213705772811928
2,3,right_hand,left_hand,92.008,96.01,4.0020000000000095,4.1953125,0.19331249999999045,0.04607821229050052
2,3,left_hand,right_hand,96.01,98.0,1.9899999999999949,4.1953125,2.205312500000005,0.5256610800744891
2,3,right_hand,left_hand,98.0,100.008,2.0079999999999956,4.1953125,2.1873125000000044,0.5213705772811928
2,3,left_hand,right_hand,100.008,104.01,4.0020000000000095,4.1953125,0.19331249999999045,0.04607821229050052
2,3,right_hand,left_hand,104.01,106.0,1.9899999999999949,4.1953125,2.205312500000005,0.5256610800744891
3,4,left_hand,right_hand,4.016,8.018,4.002000000000001,4.1953125,0.19331249999999933,0.046078212290502636
3,4,right_hand,left_hand,8.018,10.0,1.9819999999999993,4.1953125,2.2133125000000007,0.5275679702048419
3,4,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
3,4,right_hand,left_hand,12.02,16.022,4.001999999999999,4.1953125,0.1933125000000011,0.04607821229050306
3,4,left_hand,right_hand,16.022,18.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
3,4,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
3,4,left_hand,right_hand,20.02,24.02,4.0,4.1953125,0.1953125,0.04655493482309125
3,4,right_hand,left_hand,24.02,26.0,1.9800000000000004,4.1953125,2.2153124999999996,0.52804469273743
3,4,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
3,4,right_hand,left_hand,28.02,32.022,4.001999999999999,4.1953125,0.1933125000000011,0.04607821229050306
3,4,left_hand,right_hand,32.022,34.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
3,4,right_hand,left_hand,34.0,36.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
3,4,left_hand,right_hand,36.02,40.02,4.0,4.1953125,0.1953125,0.04655493482309125
3,4,right_hand,left_hand,40.02,42.0,1.9799999999999969,4.1953125,2.215312500000003,0.5280446927374309
3,4,left_hand,right_hand,42.0,44.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
3,4,right_hand,left_hand,44.02,48.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
3,4,left_hand,right_hand,48.022,50.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
3,4,right_hand,left_hand,50.0,52.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
3,4,left_hand,right_hand,52.02,56.02,4.0,4.1953125,0.1953125,0.04655493482309125
3,4,right_hand,left_hand,56.02,58.0,1.9799999999999969,4.1953125,2.215312500000003,0.5280446927374309
3,4,left_hand,right_hand,58.0,60.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
3,4,right_hand,left_hand,60.02,64.022,4.0020000000000024,4.1953125,0.19331249999999756,0.04607821229050221
3,4,left_hand,right_hand,64.022,66.0,1.9779999999999944,4.1953125,2.2173125000000056,0.52852141527002
3,4,right_hand,left_hand,66.0,68.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
3,4,left_hand,right_hand,68.02,72.02,4.0,4.1953125,0.1953125,0.04655493482309125
3,4,right_hand,left_hand,72.02,74.0,1.980000000000004,4.1953125,2.215312499999996,0.5280446927374293
3,4,left_hand,right_hand,74.0,76.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
3,4,right_hand,left_hand,76.02,80.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
3,4,left_hand,right_hand,80.024,82.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
3,4,right_hand,left_hand,82.0,84.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
3,4,left_hand,right_hand,84.02,88.022,4.0020000000000095,4.1953125,0.19331249999999045,0.04607821229050052
3,4,right_hand,left_hand,88.022,90.0,1.9779999999999944,4.1953125,2.2173125000000056,0.52852141527002
3,4,left_hand,right_hand,90.0,92.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
3,4,right_hand,left_hand,92.02,96.022,4.0020000000000095,4.1953125,0.19331249999999045,0.04607821229050052
3,4,left_hand,right_hand,96.022,98.0,1.9779999999999944,4.1953125,2.2173125000000056,0.52852141527002
3,4,right_hand,left_hand,98.0,100.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
3,4,left_hand,right_hand,100.02,104.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
3,4,right_hand,left_hand,104.024,106.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,left_hand,right_hand,4.016,8.016,4.0,4.1953125,0.1953125,0.04655493482309125
4,5,right_hand,left_hand,8.016,10.0,1.984,4.1953125,2.2113125,0.5270912476722532
4,5,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
4,5,right_hand,left_hand,12.02,16.024,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
4,5,left_hand,right_hand,16.024,18.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
4,5,left_hand,right_hand,20.02,24.024,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
4,5,right_hand,left_hand,24.024,26.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
4,5,right_hand,left_hand,28.02,32.02,4.0000000000000036,4.1953125,0.19531249999999645,0.0465549348230904
4,5,left_hand,right_hand,32.02,34.0,1.9799999999999969,4.1953125,2.215312500000003,0.5280446927374309
4,5,right_hand,left_hand,34.0,36.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
4,5,left_hand,right_hand,36.02,40.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
4,5,right_hand,left_hand,40.022,42.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
4,5,left_hand,right_hand,42.0,44.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
4,5,right_hand,left_hand,44.02,48.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
4,5,left_hand,right_hand,48.022,50.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
4,5,right_hand,left_hand,50.0,52.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
4,5,left_hand,right_hand,52.02,56.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
4,5,right_hand,left_hand,56.022,58.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
4,5,left_hand,right_hand,58.0,60.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
4,5,right_hand,left_hand,60.02,64.024,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
4,5,left_hand,right_hand,64.024,66.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,right_hand,left_hand,66.0,68.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
4,5,left_hand,right_hand,68.02,72.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
4,5,right_hand,left_hand,72.024,74.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,left_hand,right_hand,74.0,76.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
4,5,right_hand,left_hand,76.02,80.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
4,5,left_hand,right_hand,80.024,82.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,right_hand,left_hand,82.0,84.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
4,5,left_hand,right_hand,84.02,88.02,4.0,4.1953125,0.1953125,0.04655493482309125
4,5,right_hand,left_hand,88.02,90.0,1.980000000000004,4.1953125,2.215312499999996,0.5280446927374293
4,5,left_hand,right_hand,90.0,92.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
4,5,right_hand,left_hand,92.02,96.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
4,5,left_hand,right_hand,96.024,98.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
4,5,right_hand,left_hand,98.0,100.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
4,5,left_hand,right_hand,100.02,104.02,4.0,4.1953125,0.1953125,0.04655493482309125
4,5,right_hand,left_hand,104.02,106.0,1.980000000000004,4.1953125,2.215312499999996,0.5280446927374293
5,6,left_hand,right_hand,4.01,8.012,4.002000000000001,4.1953125,0.19331249999999933,0.046078212290502636
5,6,right_hand,left_hand,8.012,10.0,1.9879999999999995,4.1953125,2.2073125000000005,0.5261378026070764
5,6,left_hand,right_hand,10.0,12.712,2.7119999999999997,4.1953125,1.4833125000000003,0.3535642458100559
5,6,right_hand,left_hand,12.712,16.716,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
5,6,left_hand,right_hand,16.716,18.0,1.283999999999999,4.1953125,2.911312500000001,0.6939441340782125
5,6,right_hand,left_hand,18.0,20.892,2.8919999999999995,4.1953125,1.3033125000000005,0.3106592178770951
5,6,left_hand,right_hand,20.892,24.896,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
5,6,right_hand,left_hand,24.896,26.0,1.1039999999999992,4.1953125,3.091312500000001,0.7368491620111733
5,6,left_hand,right_hand,26.0,28.848,2.847999999999999,4.1953125,1.347312500000001,0.3211471135940412
5,6,right_hand,left_hand,28.848,32.852,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
5,6,left_hand,right_hand,32.852,34.0,1.1480000000000032,4.1953125,3.0473124999999968,0.7263612662942264
5,6,right_hand,left_hand,34.0,36.932,2.932000000000002,4.1953125,1.2633124999999978,0.3011247672253254
5,6,left_hand,right_hand,36.932,40.936,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
5,6,right_hand,left_hand,40.936,42.0,1.064,4.1953125,3.1313125,0.7463836126629423
5,6,left_hand,right_hand,42.0,44.82,2.8200000000000003,4.1953125,1.3753124999999997,0.3278212290502793
5,6,right_hand,left_hand,44.82,48.82,4.0,4.1953125,0.1953125,0.04655493482309125
5,6,left_hand,right_hand,48.82,50.0,1.1799999999999997,4.1953125,3.0153125000000003,0.718733705772812
5,6,right_hand,left_hand,50.0,52.824,2.823999999999998,4.1953125,1.371312500000002,0.32686778398510286
5,6,left_hand,right_hand,52.824,56.826,4.0020000000000024,4.1953125,0.19331249999999756,0.04607821229050221
5,6,right_hand,left_hand,56.826,58.0,1.1739999999999995,4.1953125,3.0213125000000005,0.7201638733705774
5,6,left_hand,right_hand,58.0,60.912,2.911999999999999,4.1953125,1.283312500000001,0.30589199255121063
5,6,right_hand,left_hand,60.912,64.914,4.0020000000000024,4.1953125,0.19331249999999756,0.04607821229050221
5,6,left_hand,right_hand,64.914,66.0,1.0859999999999985,4.1953125,3.1093125000000015,0.7411396648044696
5,6,right_hand,left_hand,66.0,68.894,2.8940000000000055,4.1953125,1.3013124999999945,0.3101824953445052
5,6,left_hand,right_hand,68.894,72.896,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
5,6,right_hand,left_hand,72.896,74.0,1.1039999999999992,4.1953125,3.091312500000001,0.7368491620111733
5,6,left_hand,right_hand,74.0,76.822,2.8220000000000027,4.1953125,1.3733124999999973,0.3273445065176902
5,6,right_hand,left_hand,76.822,80.826,4.003999999999991,4.1953125,0.19131250000000932,0.04560148975791656
5,6,left_hand,right_hand,80.826,82.0,1.1740000000000066,4.1953125,3.0213124999999934,0.7201638733705757
5,6,right_hand,left_hand,82.0,84.85,2.8499999999999943,4.1953125,1.3453125000000057,0.3206703910614539
5,6,left_hand,right_hand,84.85,88.852,4.0020000000000095,4.1953125,0.19331249999999045,0.04607821229050052
5,6,right_hand,left_hand,88.852,90.0,1.1479999999999961,4.1953125,3.047312500000004,0.7263612662942281
5,6,left_hand,right_hand,90.0,92.902,2.902000000000001,4.1953125,1.293312499999999,0.3082756052141525
5,6,right_hand,left_hand,92.902,96.902,4.0,4.1953125,0.1953125,0.04655493482309125
5,6,left_hand,right_hand,96.902,98.0,1.097999999999999,4.1953125,3.097312500000001,0.7382793296089388
5,6,right_hand,left_hand,98.0,100.884,2.8840000000000003,4.1953125,1.3113124999999997,0.3125661080074487
5,6,left_hand,right_hand,100.884,104.884,4.0,4.1953125,0.1953125,0.04655493482309125
5,6,right_hand,left_hand,104.884,106.0,1.1159999999999997,4.1953125,3.0793125000000003,0.7339888268156426
6,7,left_hand,right_hand,4.014,8.018,4.0040000000000004,4.1953125,0.19131249999999955,0.04560148975791423
6,7,right_hand,left_hand,8.018,10.0,1.9819999999999993,4.1953125,2.2133125000000007,0.5275679702048419
6,7,left_hand,right_hand,10.0,12.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
6,7,right_hand,left_hand,12.02,16.024,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
6,7,left_hand,right_hand,16.024,18.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
6,7,right_hand,left_hand,18.0,20.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
6,7,left_hand,right_hand,20.02,24.024,4.004000000000001,4.1953125,0.19131249999999866,0.04560148975791402
6,7,right_hand,left_hand,24.024,26.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
6,7,left_hand,right_hand,26.0,28.02,2.0199999999999996,4.1953125,2.1753125000000004,0.5185102420856612
6,7,right_hand,left_hand,28.02,32.02,4.0000000000000036,4.1953125,0.19531249999999645,0.0465549348230904
6,7,left_hand,right_hand,32.02,34.0,1.9799999999999969,4.1953125,2.215312500000003,0.5280446927374309
6,7,right_hand,left_hand,34.0,36.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
6,7,left_hand,right_hand,36.02,40.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
6,7,right_hand,left_hand,40.022,42.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
6,7,left_hand,right_hand,42.0,44.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
6,7,right_hand,left_hand,44.02,48.024,4.003999999999998,4.1953125,0.19131250000000222,0.045601489757914865
6,7,left_hand,right_hand,48.024,50.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
6,7,right_hand,left_hand,50.0,52.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
6,7,left_hand,right_hand,52.02,56.022,4.001999999999995,4.1953125,0.19331250000000466,0.046078212290503906
6,7,right_hand,left_hand,56.022,58.0,1.9780000000000015,4.1953125,2.2173124999999985,0.5285214152700183
6,7,left_hand,right_hand,58.0,60.02,2.020000000000003,4.1953125,2.175312499999997,0.5185102420856603
6,7,right_hand,left_hand,60.02,64.022,4.0020000000000024,4.1953125,0.19331249999999756,0.04607821229050221
6,7,left_hand,right_hand,64.022,66.0,1.9779999999999944,4.1953125,2.2173125000000056,0.52852141527002
6,7,right_hand,left_hand,66.0,68.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
6,7,left_hand,right_hand,68.02,72.02,4.0,4.1953125,0.1953125,0.04655493482309125
6,7,right_hand,left_hand,72.02,74.0,1.980000000000004,4.1953125,2.215312499999996,0.5280446927374293
6,7,left_hand,right_hand,74.0,76.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
6,7,right_hand,left_hand,76.02,80.02,4.0,4.1953125,0.1953125,0.04655493482309125
6,7,left_hand,right_hand,80.02,82.0,1.980000000000004,4.1953125,2.215312499999996,0.5280446927374293
6,7,right_hand,left_hand,82.0,84.02,2.019999999999996,4.1953125,2.175312500000004,0.518510242085662
6,7,left_hand,right_hand,84.02,88.024,4.004000000000005,4.1953125,0.1913124999999951,0.04560148975791317
6,7,right_hand,left_hand,88.024,90.0,1.975999999999999,4.1953125,2.219312500000001,0.5289981378026073
