subject_id,n_windows,class_counts,preprocessed_shape,resampled_samples_per_trial,crop_start_sample,crop_stop_sample,target_window_samples,effective_window_duration_s,source_unit,final_model_unit,demean_mode,reference_mode,reference_timing,resample,effective_sfreq,filter_enabled,filter_low,filter_high,filter_method,mi_window_start_s,eog_correction,artifact_clip_mode,reject_bad_trials,normalization_mode,artifact_clip_applied,artifact_clip_percentile,artifact_clip_threshold,artifact_clip_changed_values,n_trials_before_reject,n_trials_after_reject,n_rejected_trials,rejection_skipped,pipeline_plan,runtime_steps
11,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,97.33537100617981,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±97.34 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
12,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,263.730023929333,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±263.7 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
13,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,800.8141359213417,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±800.8 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
14,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,109.56177966545194,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±109.6 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
15,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,516.175841590784,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±516.2 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
16,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,392.4798349080951,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±392.5 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
17,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,93.68845161090262,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±93.69 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
18,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,329.6026867239183,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±329.6 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
19,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,560.5334743562354,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±560.5 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
20,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,328.8232788333588,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±328.8 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
21,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,450.8123407363945,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±450.8 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
22,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,394.35615682839546,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±394.4 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
23,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,55.331282450196184,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±55.33 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
24,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,421.5009611585494,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±421.5 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
25,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,412.8329927858602,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±412.8 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
26,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,103.79651295576576,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±103.8 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
27,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,576.9796739643448,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±577 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
28,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,101.46860022841996,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±101.5 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
29,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,none,True,99.0,308.5943875594571,46400,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.0', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[off] split::fold_safe_normalization | mode=none']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99% -> ±308.6 microvolts | changed_values=46400', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
