subject_id,n_windows,class_counts,preprocessed_shape,resampled_samples_per_trial,crop_start_sample,crop_stop_sample,target_window_samples,effective_window_duration_s,source_unit,final_model_unit,demean_mode,reference_mode,reference_timing,resample,effective_sfreq,filter_enabled,filter_low,filter_high,filter_method,mi_window_start_s,eog_correction,artifact_clip_mode,reject_bad_trials,normalization_mode,artifact_clip_applied,artifact_clip_percentile,artifact_clip_threshold,artifact_clip_changed_values,n_trials_before_reject,n_trials_after_reject,n_rejected_trials,rejection_skipped,pipeline_plan,runtime_steps
11,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,129.86263199235248,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±129.9 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
12,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,303.87216740354063,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±303.9 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
13,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,1043.6728643088854,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±1044 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
14,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,126.46690251094347,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±126.5 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
15,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,536.6155397611769,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±536.6 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
16,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,456.2973818797986,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±456.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
17,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,135.4325264516898,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±135.4 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
18,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,419.0811604014445,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±419.1 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
19,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,1027.7229090579806,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±1028 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
20,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,392.2881602920868,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±392.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
21,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,632.3361891592285,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±632.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
22,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,511.9575114799002,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±512 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
23,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,72.86884945555721,23199,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±72.87 microvolts | changed_values=23199', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
24,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,590.3997099623948,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±590.4 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
25,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,541.5209200626136,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±541.5 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
26,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,146.8827187930389,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±146.9 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
27,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,759.2783676810847,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±759.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
28,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,130.92770860414586,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±130.9 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
