subject_id,trial_index,view_id,shrinkage,effective_rank,condition
sub-01,3,1s_1s_13-20Hz,0.010234274291017875,3.9690618920868257,572.570893204698
sub-01,3,1s_1s_20-30Hz,0.01011135988806915,4.25956175455226,672.8181928925009
sub-01,3,1s_1s_8-30Hz,0.010407279314293288,4.409764417473501,623.0639766179147
sub-01,3,1s_2s_8-12Hz,0.009152127892699752,3.7992134760770586,796.1619094504446
sub-01,3,1s_2s_13-20Hz,0.007693007093795878,3.3061988362953816,1071.8790017595843
sub-01,3,1s_2s_20-30Hz,0.011854264058645628,4.828575374188215,495.994695467939
sub-01,3,1s_2s_8-30Hz,0.010636853658923565,4.485092638879962,598.5616827228263
sub-01,3,1s_3s_8-12Hz,0.006983804262241928,2.8144274889595797,1256.887792552855
sub-01,3,1s_3s_13-20Hz,0.008641845375131824,3.4695434010810553,810.7509099699223
sub-01,3,1s_3s_20-30Hz,0.012292004085726258,4.975998768793182,484.4193504032251
sub-01,3,1s_3s_8-30Hz,0.009866277410578474,4.175533908270377,655.6918431046922
sub-01,3,2s_0s_8-12Hz,0.0045248469026569395,3.7977517785313353,1578.730113086444
sub-01,3,2s_0s_13-20Hz,0.006401956673006584,4.805197288538982,773.8153496190379
sub-01,3,2s_0s_20-30Hz,0.006301134718136494,4.822432940486192,871.6796546207743
sub-01,3,2s_0s_8-30Hz,0.0067014578027323095,5.103891570271016,742.7991797916775
sub-01,3,2s_1s_8-12Hz,0.004934648975586126,4.120120119642669,1380.4362924005409
sub-01,3,2s_1s_13-20Hz,0.004469138222028642,3.7597553452070334,1629.6400777608642
sub-01,3,2s_1s_20-30Hz,0.005556815312170213,4.662995268344919,1152.2770736274983
sub-01,3,2s_1s_8-30Hz,0.0054720753670911065,4.529310991674981,1131.0290059042507
sub-01,3,2s_2s_8-12Hz,0.004671254766303844,3.8586568648191863,1529.3331446352672
sub-01,3,2s_2s_13-20Hz,0.004649364933971943,3.7465768153662924,1415.8546947397879
sub-01,3,2s_2s_20-30Hz,0.0070221803154824165,5.3154060765486,704.0486076350429
sub-01,3,2s_2s_8-30Hz,0.005572221325270741,4.527571878148682,1031.1903740301218
sub-01,4,1s_0s_8-12Hz,0.009599365219391979,3.6745360411748713,674.1248847850738
sub-01,4,1s_0s_13-20Hz,0.010983593294146657,4.393460597325751,533.6509136125486
sub-01,4,1s_0s_20-30Hz,0.00942055321046663,3.7132788060826356,664.1426810178198
sub-01,4,1s_0s_8-30Hz,0.012044606953047161,4.711827284884557,454.71142103532657
sub-01,4,1s_1s_8-12Hz,0.00959133639876191,3.835908424319329,711.2417530289628
sub-01,4,1s_1s_13-20Hz,0.011132824918047849,4.457528245592898,479.43401374443755
sub-01,4,1s_1s_20-30Hz,0.008672584645793305,3.6685056623185606,865.2417821234528
sub-01,4,1s_1s_8-30Hz,0.011635384154367148,4.741321785582029,499.07482622613344
sub-01,4,1s_2s_8-12Hz,0.00860244279115909,3.624753187838977,883.2681298538429
sub-01,4,1s_2s_13-20Hz,0.008881888410506387,3.7231644706154707,838.1314883012525
sub-01,4,1s_2s_20-30Hz,0.013629154327719668,5.33137709353105,394.00006119794864
sub-01,4,1s_2s_8-30Hz,0.012912479456139749,5.161178279513283,404.9028293756905
sub-01,4,1s_3s_8-12Hz,0.00881469506608858,3.344798725952791,720.3902767490785
sub-01,4,1s_3s_13-20Hz,0.008768934988855516,3.478751060672657,796.9498573951773
sub-01,4,1s_3s_20-30Hz,0.0099965491362154,4.0480073160557515,611.8222000254086
sub-01,4,1s_3s_8-30Hz,0.01008037180970274,4.113670824502679,599.1784158564477
sub-01,4,2s_0s_8-12Hz,0.0051984515610624575,4.0355326305380785,1177.772031799106
sub-01,4,2s_0s_13-20Hz,0.006046446210899843,4.849557425114368,896.9530014821793
sub-01,4,2s_0s_20-30Hz,0.004730636586683018,3.8783853993592796,1429.9793506064457
sub-01,4,2s_0s_8-30Hz,0.006116916715777573,4.826515988795312,905.9229238096716
sub-01,4,2s_1s_8-12Hz,0.0054479876998984175,4.577824260354989,1206.7140463318246
sub-01,4,2s_1s_13-20Hz,0.005452479282895995,4.487793107482811,1159.2281831658772
sub-01,4,2s_1s_20-30Hz,0.005260086650617054,4.497955971305181,1261.0017231834584
sub-01,4,2s_1s_8-30Hz,0.006415664687085518,5.097013910922461,823.4101578170956
sub-01,4,2s_2s_8-12Hz,0.005212712892716658,4.080429584291793,1069.0456324355532
sub-01,4,2s_2s_13-20Hz,0.004595536219313959,3.822715975831968,1551.5677378623518
sub-01,4,2s_2s_20-30Hz,0.006061916801021832,4.822658052323907,833.8751188104219
sub-01,4,2s_2s_8-30Hz,0.005700932534108253,4.617820740007085,978.5506863592024
sub-01,5,1s_0s_8-12Hz,0.008265952169732053,3.155789613649039,917.0674583190887
sub-01,5,1s_0s_13-20Hz,0.010044281196326504,4.009910687907395,652.1835583450212
sub-01,5,1s_0s_20-30Hz,0.011364357751633861,4.4645900066401545,480.6580797799685
sub-01,5,1s_0s_8-30Hz,0.010608496013953549,4.326248152809368,598.6333047372464
sub-01,5,1s_1s_8-12Hz,0.01053731648831302,3.9207804606755916,547.5200449664256
sub-01,5,1s_1s_13-20Hz,0.011208823040180133,4.449454137201199,478.16643099077663
sub-01,5,1s_1s_20-30Hz,0.010369562142078546,4.341224701467414,633.4841791606834
sub-01,5,1s_1s_8-30Hz,0.012619153023930673,5.051129852133028,398.5475549102807
sub-01,5,1s_2s_8-12Hz,0.008400651950894279,3.2667194668220327,854.4442650017719
sub-01,5,1s_2s_13-20Hz,0.008164704518741128,3.3540453008698576,952.7320779683034
sub-01,5,1s_2s_20-30Hz,0.009749215045307428,3.8108813150938214,665.8832188018213
sub-01,5,1s_2s_8-30Hz,0.00962568606658543,3.9741489726171757,700.4158492979057
sub-01,5,1s_3s_8-12Hz,0.008758528847815762,3.6309398524498815,851.7621806494243
sub-01,5,1s_3s_13-20Hz,0.011223907289755931,4.4828512348983365,527.3765227729501
sub-01,5,1s_3s_20-30Hz,0.009815949562831907,4.320131803867759,711.6418466450893
sub-01,5,1s_3s_8-30Hz,0.010767450403856087,4.495285462589873,582.1990973364751
sub-01,5,2s_0s_8-12Hz,0.004958298199541908,3.782977594609789,1314.9978117143203
sub-01,5,2s_0s_13-20Hz,0.0054109990565950694,4.356865774560874,1130.6552302238874
sub-01,5,2s_0s_20-30Hz,0.005927962312098428,4.678764579658217,957.069077233589
sub-01,5,2s_0s_8-30Hz,0.005889762493885024,4.674449035108842,969.0572393024677
sub-01,5,2s_1s_8-12Hz,0.004948377646595395,3.9536790078494013,1275.0321060382414
sub-01,5,2s_1s_13-20Hz,0.004804712625408101,3.935691616708294,1414.6003990816841
sub-01,5,2s_1s_20-30Hz,0.005664623402841313,4.388336617252618,944.8371878790134
sub-01,5,2s_1s_8-30Hz,0.005584916357224729,4.48598712957161,1042.4514086970412
sub-01,5,2s_2s_8-12Hz,0.004633290272755653,3.770720450774014,1488.9934233293202
sub-01,5,2s_2s_13-20Hz,0.005245245982348043,4.135194688916403,1146.0021299176492
sub-01,5,2s_2s_20-30Hz,0.005306300653826545,4.352396619190487,1191.889793066278
sub-01,5,2s_2s_8-30Hz,0.005540852443357713,4.428147250010222,1039.2657867228024
sub-01,6,1s_0s_8-12Hz,0.008263500593805201,3.257492837959453,924.7546531967394
sub-01,6,1s_0s_13-20Hz,0.009158911326894708,3.780473547958214,769.9084169138799
sub-01,6,1s_0s_20-30Hz,0.01082954154078004,4.274558154096653,519.5402171088723
sub-01,6,1s_0s_8-30Hz,0.010300911640355292,4.08096573501634,557.3479059669678
sub-01,6,1s_1s_8-12Hz,0.00658812041296732,2.6336588600041266,1402.9144757825884
sub-01,6,1s_1s_13-20Hz,0.00851795336238951,3.3500953844509653,845.5356717778874
sub-01,6,1s_1s_20-30Hz,0.006299940939961345,2.525290552270028,1521.173929495901
sub-01,6,1s_1s_8-30Hz,0.008502722505350209,3.411120582898822,855.4104161886186
sub-01,6,1s_2s_8-12Hz,0.00994316624745561,3.861392177860664,661.9517466898416
sub-01,6,1s_2s_13-20Hz,0.010273783702896591,3.958448037125636,612.7251590872497
sub-01,6,1s_2s_20-30Hz,0.010200193566754558,3.997858815252604,632.1496312650529
sub-01,6,1s_2s_8-30Hz,0.013512078751258462,4.904953896956025,347.1686533699659
sub-01,6,1s_3s_8-12Hz,0.008971566934666726,3.424359769540262,714.4482941203714
sub-01,6,1s_3s_13-20Hz,0.010986956008917055,4.272493448563971,539.8547142191534
sub-01,6,1s_3s_20-30Hz,0.0074145297836609595,3.0428109957628924,1139.2105587860233
sub-01,6,1s_3s_8-30Hz,0.01155605143943137,4.412755904751013,472.55597436110025
sub-01,6,2s_0s_8-12Hz,0.0037169710310869792,3.0719562322462988,2276.254054663704
sub-01,6,2s_0s_13-20Hz,0.0048089564571979874,3.7764558302640308,1332.5459287956628
sub-01,6,2s_0s_20-30Hz,0.0034119114047056823,2.8339234861690863,2661.4517719454925
sub-01,6,2s_0s_8-30Hz,0.004767510744505182,3.7790161067216284,1377.1828883410546
sub-01,6,2s_1s_8-12Hz,0.0042489703388433955,3.3624589398731684,1754.6975332037746
sub-01,6,2s_1s_13-20Hz,0.004696475595724587,3.743517631660916,1458.1774246584605
sub-01,6,2s_1s_20-30Hz,0.004283365553197558,3.495150668613739,1774.967787214013
sub-01,6,2s_1s_8-30Hz,0.00543109479084949,4.183913708757556,1087.5009144168894
sub-01,6,2s_2s_8-12Hz,0.005189019253931192,4.008582436840645,1191.9244786749264
sub-01,6,2s_2s_13-20Hz,0.005769696145932232,4.360568705720669,979.4254505558979
sub-01,6,2s_2s_20-30Hz,0.005131089361565073,3.980042797395234,1252.3988021851537
sub-01,6,2s_2s_8-30Hz,0.006710310677641509,4.834832806613725,714.490002229792
sub-01,7,1s_0s_8-12Hz,0.008396317077716748,3.4225849762379275,920.0731351504198
sub-01,7,1s_0s_13-20Hz,0.008993467241078907,3.5575379823501905,769.1757883338962
sub-01,7,1s_0s_20-30Hz,0.010104960447827244,4.014203129352712,581.4088724428608
sub-01,7,1s_0s_8-30Hz,0.010532942752779233,4.158878109431575,514.0825854173287
sub-01,7,1s_1s_8-12Hz,0.012103050192023434,4.23589434182874,396.26243101479054
sub-01,7,1s_1s_13-20Hz,0.010721735806244217,4.29046176468013,549.8958678192471
sub-01,7,1s_1s_20-30Hz,0.010977424105604747,4.424331774417616,529.3428917346043
sub-01,7,1s_1s_8-30Hz,0.012900710509943977,5.005976148445184,403.65136120009186
sub-01,7,1s_2s_8-12Hz,0.008287417629147486,3.525445313087366,948.5120748270967
sub-01,7,1s_2s_13-20Hz,0.012662118236323492,5.024731117132131,436.79249444615704
sub-01,7,1s_2s_20-30Hz,0.009745695692451138,3.9582970205186654,646.2596335552853
sub-01,7,1s_2s_8-30Hz,0.011883651786598566,4.891469803102085,478.11101930950673
sub-01,7,1s_3s_8-12Hz,0.008866703803524249,3.4593179668980922,811.5122451451497
sub-01,7,1s_3s_13-20Hz,0.008357929776087382,3.279321377808798,859.2307468160147
sub-01,7,1s_3s_20-30Hz,0.01116423598658962,4.3040800931639875,480.94165010638847
sub-01,7,1s_3s_8-30Hz,0.010240293909389969,4.041706283508904,557.9475551757926
sub-01,7,2s_0s_8-12Hz,0.005227418215827263,4.1184112037038565,1240.1142360645663
sub-01,7,2s_0s_13-20Hz,0.00517653812173899,4.0891711267733895,1144.271374151517
sub-01,7,2s_0s_20-30Hz,0.005399073764276984,4.3252109009014665,1067.426188310643
sub-01,7,2s_0s_8-30Hz,0.0058048746469974,4.535795811141128,888.2989441839442
sub-01,7,2s_1s_8-12Hz,0.005857028648145061,4.563760319897571,1000.4207771646855
sub-01,7,2s_1s_13-20Hz,0.006273108615913871,4.975429362269964,874.5066491825752
sub-01,7,2s_1s_20-30Hz,0.005421847432002199,4.351424028691971,1039.0656789795555
sub-01,7,2s_1s_8-30Hz,0.006520121983240129,5.104347527902042,782.2745969135374
sub-01,7,2s_2s_8-12Hz,0.004582311679990852,3.791095449596198,1572.4299835205286
sub-01,7,2s_2s_13-20Hz,0.004905694349356952,4.042354966921136,1322.484710121829
sub-01,7,2s_2s_20-30Hz,0.005425081298394414,4.2602693306581765,1013.4967852447468
sub-01,7,2s_2s_8-30Hz,0.0054931646943377046,4.383899831434883,1027.757243581712
sub-01,8,1s_0s_8-12Hz,0.006999442521374794,2.9416094039820817,1273.6604747391566
sub-01,8,1s_0s_13-20Hz,0.0077800243941465045,3.1039080556431,1011.6875416698789
sub-01,8,1s_0s_20-30Hz,0.010222675650767402,4.120775607273748,641.5921538337899
sub-01,8,1s_0s_8-30Hz,0.011021665925997372,4.319783985829896,468.5650797321107
sub-01,8,1s_1s_8-12Hz,0.007252476283165028,2.968238769931375,1184.6038870491261
sub-01,8,1s_1s_13-20Hz,0.00841614671783053,3.3667481301358086,865.2339099044221
sub-01,8,1s_1s_20-30Hz,0.009550550316640023,3.911284788674856,692.2125781084907
sub-01,8,1s_1s_8-30Hz,0.009214200247794319,3.851803620427067,748.013198830193
sub-01,8,1s_2s_8-12Hz,0.008787444751766633,3.5701406628547514,824.5427397992299
sub-01,8,1s_2s_13-20Hz,0.010126091282339553,4.222083171484166,649.6994468364134
sub-01,8,1s_2s_20-30Hz,0.009314291894508622,4.091199267151032,779.9498783191159
sub-01,8,1s_2s_8-30Hz,0.010990810507744826,4.519592648188737,527.7554614316795
sub-01,8,1s_3s_8-12Hz,0.00607987859651526,2.2436322237841813,1602.5171618243503
sub-01,8,1s_3s_13-20Hz,0.0092400921132084,3.7724501856807056,763.1565495604191
sub-01,8,1s_3s_20-30Hz,0.00842647352210126,3.7262719009104326,934.0207487047571
sub-01,8,1s_3s_8-30Hz,0.008873050658730567,3.4582329757772876,756.1978014221958
sub-01,8,2s_0s_8-12Hz,0.0036570470670277137,3.190768689316193,2384.0277102460677
sub-01,8,2s_0s_13-20Hz,0.0044697267517698576,3.4627570888775043,1439.1465793000953
sub-01,8,2s_0s_20-30Hz,0.00533496723217815,4.25400890103052,1159.788100104199
sub-01,8,2s_0s_8-30Hz,0.005260057768599887,4.184268241151891,1109.2786468174697
sub-01,8,2s_1s_8-12Hz,0.004724839167304071,3.8623244527266696,1480.6244553754761
sub-01,8,2s_1s_13-20Hz,0.005027955522956545,4.022979729524179,1181.9247391053457
sub-01,8,2s_1s_20-30Hz,0.004815434927103284,4.081618410042784,1438.8051843250914
sub-01,8,2s_1s_8-30Hz,0.0051269101679288455,4.239797993438563,1232.4283674094766
sub-01,8,2s_2s_8-12Hz,0.003280504207313473,2.5557313337799283,2816.0872425312514
sub-01,8,2s_2s_13-20Hz,0.005205853422415013,4.2485281492508795,1261.8042315838436
sub-01,8,2s_2s_20-30Hz,0.004974432063000654,4.21181532011004,1401.8282576722218
sub-01,8,2s_2s_8-30Hz,0.004704536455768143,3.7115019810916143,1379.6330121053438
sub-01,9,1s_0s_8-12Hz,0.006536332313709093,2.6335197119146545,1422.1567316106045
sub-01,9,1s_0s_13-20Hz,0.00905391393969508,3.3866397423112766,696.8066137721038
sub-01,9,1s_0s_20-30Hz,0.012728058575892626,5.0937272181515,443.3577040061072
sub-01,9,1s_0s_8-30Hz,0.009225707710880984,3.8183136218893825,757.3681624516022
sub-01,9,1s_1s_8-12Hz,0.008694627512417223,3.8023521147279378,879.8255843957179
sub-01,9,1s_1s_13-20Hz,0.010870325356719134,4.364304559761018,564.0882665344835
sub-01,9,1s_1s_20-30Hz,0.01100189182603023,4.497701637708442,557.556622048485
sub-01,9,1s_1s_8-30Hz,0.011810923978858157,4.750644476089404,449.0716819643391
sub-01,9,1s_2s_8-12Hz,0.006420837594884063,2.659008873860377,1480.7995534623694
sub-01,9,1s_2s_13-20Hz,0.010648735323223336,4.046717442684424,543.8485136477874
sub-01,9,1s_2s_20-30Hz,0.011420413432488436,4.5211362618488105,522.5058835413188
sub-01,9,1s_2s_8-30Hz,0.009411058236044111,3.9310101134371935,739.8269006331108
sub-01,9,1s_3s_8-12Hz,0.0076130775887635815,2.9154621032116674,1049.8650790609447
sub-01,9,1s_3s_13-20Hz,0.008829032870193402,3.700873521003524,846.5304059707364
sub-01,9,1s_3s_20-30Hz,0.011850099878485324,4.286743775783661,439.3447598180132
sub-01,9,1s_3s_8-30Hz,0.009289944605321787,3.869436677021442,764.3060144281893
sub-01,9,2s_0s_8-12Hz,0.0038206288930233987,3.391730741174174,2211.733501534226
sub-01,9,2s_0s_13-20Hz,0.005048006255167243,3.9762980811510706,1215.3089764606202
sub-01,9,2s_0s_20-30Hz,0.006155079238727354,4.971890406039126,940.1836372064454
sub-01,9,2s_0s_8-30Hz,0.005330760842861234,4.373921666559826,1158.5741696318698
sub-01,9,2s_1s_8-12Hz,0.0041802653388500885,3.549580805049906,1864.2730562845643
sub-01,9,2s_1s_13-20Hz,0.00570713886475893,4.407797880315673,969.9453196509519
sub-01,9,2s_1s_20-30Hz,0.006291781613469118,4.861888602151523,825.6634533259336
sub-01,9,2s_1s_8-30Hz,0.005445373503678386,4.429326832676601,1128.5175084528125
sub-01,9,2s_2s_8-12Hz,0.003682553013561215,3.0026374655079375,2308.2385071242884
sub-01,9,2s_2s_13-20Hz,0.0051673459703265295,4.099370075510179,1250.1220323073728
sub-01,9,2s_2s_20-30Hz,0.006361176450954716,4.678193482535151,828.3071055451613
sub-01,9,2s_2s_8-30Hz,0.004738258523844261,3.929519405372948,1481.5262679063571
sub-01,10,1s_0s_8-12Hz,0.00792669301972043,3.036192028845189,961.8391634666949
sub-01,10,1s_0s_13-20Hz,0.009389351716172362,3.60088721949222,631.7061463472382
sub-01,10,1s_0s_20-30Hz,0.01024672192959674,4.118971879169574,613.8380796300037
sub-01,10,1s_0s_8-30Hz,0.010406040397902803,4.102725223076559,547.8419438290236
sub-01,10,1s_1s_8-12Hz,0.0080326863880737,2.9762310356026838,905.3832894576581
sub-01,10,1s_1s_13-20Hz,0.008443231362839781,3.8054762724429336,932.0441309375765
sub-01,10,1s_1s_20-30Hz,0.008037431483007614,3.5173014675385432,998.8898619617553
sub-01,10,1s_1s_8-30Hz,0.009615235403642316,4.0547437078358515,709.0959593055571
sub-01,10,1s_2s_8-12Hz,0.00958760571685622,3.56065022524166,575.6250372526675
sub-01,10,1s_2s_13-20Hz,0.009264008412024797,3.7491530964458084,730.6770711923499
sub-01,10,1s_2s_20-30Hz,0.01029376532993261,4.275631512437776,642.0814781365206
sub-01,10,1s_2s_8-30Hz,0.010152002724326486,4.119521184813953,613.0867441801969
sub-01,10,1s_3s_8-12Hz,0.00783064861167589,2.9991538039499854,993.1395006551429
sub-01,10,1s_3s_13-20Hz,0.012481502016270695,4.989371271325136,463.0789726801017
sub-01,10,1s_3s_20-30Hz,0.0106441609887789,4.358251209528327,586.2919870785897
sub-01,10,1s_3s_8-30Hz,0.010875361749055833,4.313172598924332,506.6048952588558
sub-01,10,2s_0s_8-12Hz,0.004438117914682217,3.3247714675304003,1469.9006043408037
sub-01,10,2s_0s_13-20Hz,0.005118167845009702,4.031019428207249,1136.6974578803154
sub-01,10,2s_0s_20-30Hz,0.004786190015713496,3.9735959186397323,1446.219947301005
sub-01,10,2s_0s_8-30Hz,0.005336757464850913,4.212432607226422,1084.483633454383
sub-01,10,2s_1s_8-12Hz,0.004488569611597288,3.3826812819976295,1420.4129838568376
sub-01,10,2s_1s_13-20Hz,0.005357205741039878,4.270115395156585,1084.8941267606508
sub-01,10,2s_1s_20-30Hz,0.004754222997197778,4.109123453618797,1495.7809384974757
sub-01,10,2s_1s_8-30Hz,0.0053513720459846025,4.248613697929998,1060.5357586611449
