subject_id,band,channel,mean_left,mean_right,difference_right_minus_left,hedges_g,cliff_rank_biserial,bootstrap_ci_low,bootstrap_ci_high,permutation_p,bh_q,correction
1,13-20Hz,T6,-0.006625979021452087,-0.19642739089119404,-0.18980141186974195,-0.6283919292475175,-0.345,-1.2575829042636597,-0.04412312299158618,0.04547726136931534,0.5921325051759834,BH within subject x band x declared family
1,13-20Hz,Oz,0.4592442254840935,0.3947583782929683,-0.06448584719112521,-0.2298973915902047,-0.28500000000000003,-0.9712980952479188,0.3593695031491156,0.46326836581709147,0.7520128824476651,BH within subject x band x declared family
1,13-20Hz,O1,0.5119775276606477,0.5377999918602403,0.025822464199592554,0.07972222790717047,-0.07999999999999996,-0.5658206920898458,0.6796496610495354,0.8015992003998001,0.8302277432712215,BH within subject x band x declared family
1,13-20Hz,O2,0.6846266443712257,0.5188965387527451,-0.16573010561848056,-0.5194551955355338,-0.31000000000000005,-1.1569309476595884,0.04947815582555511,0.09745127436281859,0.5921325051759834,BH within subject x band x declared family
1,20-30Hz,Fp1,1.0957917943562732,1.0369996262947965,-0.05879216806147669,-0.07867331319978313,-0.015000000000000013,-0.7103464874364163,0.5464149869445764,0.7861069465267366,0.9096989966555183,BH within subject x band x declared family
1,20-30Hz,Fp2,0.3900120973932953,0.30836224162478604,-0.08164985576850925,-0.1859944137114166,-0.09999999999999998,-0.8476500146971664,0.4127861394439897,0.5482258870564718,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,Fz,-0.5583312469486181,-0.560111637918155,-0.0017803909695368603,-0.007544146175063159,0.014999999999999902,-0.6055964038834095,0.6587734066555215,0.9765117441279361,0.9765117441279361,BH within subject x band x declared family
1,20-30Hz,F3,-0.21978682946468125,-0.4652629664623297,-0.24547613699764842,-0.3951086060041361,-0.15500000000000003,-0.9127870746570715,0.22877549759501206,0.2108945527236382,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,F4,-0.00660491192974331,-0.21526396286580884,-0.20865905093606554,-0.5064839170385275,-0.22999999999999998,-1.037036009551114,0.06549242304445396,0.11644177911044477,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,F7,0.39247357134549415,0.04103820501763127,-0.3514353663278629,-0.41034519331429375,-0.19499999999999995,-0.9258740341948953,0.19850945123430055,0.20839580209895053,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,F8,0.6482720344022923,0.23009013969639222,-0.41818189470590006,-0.5739187982217228,-0.27,-1.1970387887223417,0.021327923523115043,0.07746126936531735,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,FCz,-0.5636408691958881,-0.5596955288622365,0.00394534033365157,0.010404740100102887,0.05499999999999994,-0.5530718113458555,0.7372335267473108,0.9690154922538731,0.9765117441279361,BH within subject x band x declared family
1,20-30Hz,FC3,-0.55938938636632,-0.8725438679853876,-0.31315448161906767,-0.4247057744794714,-0.125,-0.8576778104595205,0.194152364625445,0.18940529735132433,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,FC4,-0.11854754623756655,-0.30833918618660516,-0.1897916399490386,-0.47904965940657923,-0.26,-1.0549539803964119,0.13096360707293178,0.11594202898550725,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,FT7,-0.015141732566152002,-0.2880804861431273,-0.27293875357697533,-0.44257707553090825,-0.20499999999999996,-0.9038928352372029,0.1648079635313858,0.17791104447776113,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,FT8,1.0540043409751776,0.9141789395191683,-0.1398254014560093,-0.2703604685584622,-0.125,-0.8753666487479485,0.3488272683447753,0.392303848075962,0.875139353400223,BH within subject x band x declared family
1,20-30Hz,Cz,-0.3960035303937672,-0.3527987565644759,0.043204773829291276,0.07202454734139939,0.09000000000000008,-0.507059442887959,0.7752333033036435,0.815592203898051,0.9096989966555183,BH within subject x band x declared family
1,20-30Hz,C3,-0.8078048852727486,-1.0293795776626864,-0.22157469238993777,-0.341206390387907,-0.040000000000000036,-0.7653802457939736,0.3874441618341129,0.29735132433783107,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,C4,-0.6191517564583497,-0.7231914286344164,-0.10403967217606669,-0.33090778171501495,-0.08999999999999997,-0.8128867159821281,0.3217675153841766,0.30684657671164417,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,T3,-0.34190304800562216,-0.46575087585164104,-0.12384782784601889,-0.3062285069130147,-0.12,-0.8850634255724217,0.3528727809085425,0.3243378310844578,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,T4,-0.1432195236343113,-0.3043090270553475,-0.1610895034210362,-0.3307266294364908,-0.135,-0.8781806557343765,0.3085331370920083,0.30634682658670664,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,CP3,-1.06249534713927,-1.1237791030870765,-0.06128375594780655,-0.14281203215660027,0.07499999999999996,-0.6355714395232596,0.6249761953635484,0.6946526736631684,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,CP4,-0.9678821467155838,-1.0115344370215869,-0.04365229030600304,-0.14367465068292481,0.06499999999999995,-0.6819021291270464,0.6052520589404633,0.6411794102948526,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,TP7,-0.7144105906484196,-0.6977841797162161,0.016626410932203517,0.05847033042739142,0.09499999999999997,-0.5435119363230867,0.7171572394052588,0.8520739630184908,0.9151905528717124,BH within subject x band x declared family
1,20-30Hz,TP8,-0.3373521768688649,-0.4689080887815014,-0.13155591191263655,-0.37238388230485336,-0.16000000000000003,-0.8992280131822551,0.23838490498209464,0.24587706146926536,0.783816425120773,BH within subject x band x declared family
1,20-30Hz,Pz,-1.0809417240325379,-1.1424650933064346,-0.06152336927389679,-0.2146753936495483,-0.03500000000000003,-0.8068619059327478,0.426116555791585,0.495752123938031,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,P3,-1.0102824507848887,-1.0739723142739934,-0.06368986348910477,-0.23513005030217815,-0.06499999999999995,-0.7861593347456108,0.38549055819961847,0.4672663668165917,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,P4,-0.6151646057217297,-0.6622590289882345,-0.047094423266504815,-0.15191191283968863,-0.10499999999999998,-0.7941636005826627,0.462572184972799,0.6376811594202898,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,T5,-0.18458534112659214,-0.2165972133745473,-0.03201187224795515,-0.11822405493752451,-0.040000000000000036,-0.790652135281638,0.47532894559027494,0.7381309345327336,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,T6,0.11377431606411836,0.07183499356785658,-0.04193932249626178,-0.1341758638899263,-0.17000000000000004,-0.8443020587480766,0.4491782926974052,0.6646676661669165,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,Oz,0.1485028095354823,0.09497207208931814,-0.05353073744616417,-0.1486738543954809,-0.20499999999999996,-0.8318928952692736,0.4335874588718597,0.6291854072963519,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,O1,-0.029101417268504137,-0.07842040179280602,-0.049318984524301876,-0.12726194031610708,-0.125,-0.7986338348047727,0.43808161905274984,0.7096451774112944,0.8919082125603864,BH within subject x band x declared family
1,20-30Hz,O2,0.8152574873696802,0.7611132753699652,-0.054144211999714975,-0.17001514243007637,-0.21499999999999997,-0.928302962320023,0.3861727323760382,0.5742128935532234,0.8919082125603864,BH within subject x band x declared family
1,8-12Hz,Fp1,1.1751687343684727,0.9123708457630766,-0.2627978886053961,-0.32200518959486163,-0.14500000000000002,-0.9786300607782709,0.3180409997541536,0.29535232383808097,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,Fp2,1.2268782648331944,0.9335070775582931,-0.2933711872749013,-0.3669243913312916,-0.20999999999999996,-1.0323977169747784,0.2360091358143737,0.25237381309345325,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,Fz,0.34977759738301434,0.32497071594791793,-0.024806881435096406,-0.05551871049086442,-0.06499999999999995,-0.7383257591262724,0.530835674564591,0.847576211894053,0.9026915113871635,BH within subject x band x declared family
1,8-12Hz,F3,0.23676242621175753,0.17494640064135747,-0.06181602557040006,-0.10612413774196724,-0.07999999999999996,-0.7933066729956393,0.4934363341381,0.7391304347826086,0.8573913043478261,BH within subject x band x declared family
1,8-12Hz,F4,0.1445174116468879,-0.02701271097330545,-0.17153012262019335,-0.4835256171619043,-0.29000000000000004,-1.2031030085631547,0.10859344037828186,0.13793103448275862,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,F7,0.4639495942826975,0.26619750348716614,-0.19775209079553135,-0.2918699705805688,-0.10499999999999998,-0.9027521183361488,0.31509541204007635,0.37631184407796103,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,F8,0.2701441559261128,0.06005116668454846,-0.21009298924156433,-0.4993355089334488,-0.27,-1.1817931927918817,0.09815931352098987,0.1089455272363818,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,FCz,0.04680593918781833,-0.05394292727682988,-0.1007488664646482,-0.2676520990210452,-0.255,-1.0988999992115618,0.2988055105386043,0.4002998500749625,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,FC3,-0.36776882049353815,-0.4808096445267916,-0.11304082403325344,-0.21441826962329907,-0.050000000000000044,-0.827933654062809,0.3920953429928539,0.4867566216891554,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,FC4,-0.4937197189293089,-0.6367231722455418,-0.14300345331623288,-0.4533243406039049,-0.31499999999999995,-1.2094704253853057,0.15013942865003027,0.16241879060469766,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,FT7,-0.14277151781173333,-0.21988062838862232,-0.07710911057688899,-0.18014071060310105,-0.025000000000000022,-0.7862046309291103,0.44007595437851865,0.5547226386806596,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,FT8,0.192638180363899,0.12283010701904602,-0.06980807334485296,-0.19418587428941952,-0.08999999999999997,-0.8236531394029747,0.3986828700466965,0.5372313843078461,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,Cz,-0.03650842190217247,-0.13963807087919405,-0.10312964897702159,-0.27409932052848723,-0.22499999999999998,-0.9370801273536674,0.32691470340356954,0.37681159420289856,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,C3,-0.67563387768535,-0.7554010891823844,-0.07976721149703436,-0.17356145138474696,-0.050000000000000044,-0.7852866951374778,0.4576022211295418,0.5782108945527237,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,C4,-0.7588122818397777,-0.77489056340623,-0.0160782815664523,-0.04923424165066334,-0.06999999999999995,-0.7141690739066123,0.5463886738750575,0.8715642178910544,0.9026915113871635,BH within subject x band x declared family
1,8-12Hz,T3,-0.08641827324603024,-0.3043896369966962,-0.21797136375066595,-0.5266643545207071,-0.32499999999999996,-1.2930591184770768,0.0860248155036268,0.09295352323838081,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,T4,-0.19451423816453622,-0.24065311687830282,-0.046138878713766596,-0.12759944103849769,-0.07999999999999996,-0.7763016330189072,0.4778563497219371,0.6776611694152923,0.8573913043478261,BH within subject x band x declared family
1,8-12Hz,CP3,-0.6358793972114367,-0.6941408965200718,-0.05826149930863511,-0.12547981361491117,-0.09999999999999998,-0.7776503226520562,0.4763354029296238,0.6821589205397302,0.8573913043478261,BH within subject x band x declared family
1,8-12Hz,CP4,-0.5694732609361373,-0.6804580302434821,-0.1109847693073448,-0.2442823128908087,-0.125,-0.9464718276251998,0.34611187618653905,0.4497751124437781,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,TP7,-0.07436902022729946,-0.23760913057779268,-0.1632401103504932,-0.4078711391058442,-0.30500000000000005,-1.1043285835429966,0.1869303702583539,0.19640179910044978,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,TP8,-0.16217081099802938,-0.29413354792403124,-0.13196273692600186,-0.32118048605394783,-0.09999999999999998,-0.9665604999373741,0.288609521546699,0.296351824087956,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,Pz,-0.10722626505912562,-0.09258859979007943,0.014637665269046196,0.033496911338625646,0.004999999999999893,-0.5853995175857253,0.6556643309372368,0.9120439780109945,0.9120439780109945,BH within subject x band x declared family
1,8-12Hz,P3,-0.26622531394186055,-0.3316256476743182,-0.06540033373245763,-0.15773477275529732,-0.06999999999999995,-0.7759981635147698,0.4665388467901342,0.623688155922039,0.8573913043478261,BH within subject x band x declared family
1,8-12Hz,P4,-0.12408080046442552,-0.2280955713243907,-0.10401477085996519,-0.2367654305687381,-0.10499999999999998,-0.8478266530056615,0.39186878602538244,0.45827086456771615,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,T5,0.49598967896679236,0.36474477977057873,-0.13124489919621363,-0.3702626868104737,-0.29000000000000004,-1.117282014446709,0.223776238715569,0.25737131434282856,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,T6,0.24378784439440482,0.1375087662661761,-0.1062790781282287,-0.27153052189589877,-0.14,-0.9234649995460532,0.3372493267441036,0.37231384307846077,0.8384057971014494,BH within subject x band x declared family
1,8-12Hz,Oz,0.8445109107249943,0.8195138995694684,-0.024997011155525883,-0.07187661208771261,-0.0050000000000000044,-0.714083540501793,0.5468351302833422,0.8185907046476761,0.9026915113871635,BH within subject x band x declared family
1,8-12Hz,O1,0.9184415630405844,0.8777698411806059,-0.04067172185997858,-0.10713692914277834,-0.09999999999999998,-0.7368592862783523,0.5063456197952596,0.729135432283858,0.8573913043478261,BH within subject x band x declared family
1,8-12Hz,O2,0.9681116198610253,0.8934182656717932,-0.07469335418923218,-0.2142036205905431,-0.050000000000000044,-0.8398738529214025,0.40635314780682474,0.49825087456271866,0.8384057971014494,BH within subject x band x declared family
1,8-30Hz,Fp1,2.118703663075648,1.984659166181205,-0.1340444968944432,-0.20418112634473967,-0.08499999999999996,-0.8366143845723905,0.40406205584704497,0.5077461269365318,0.7011732229123534,BH within subject x band x declared family
1,8-30Hz,Fp2,1.8730509637619637,1.6883914778705371,-0.18465948589142656,-0.3324859815714993,-0.17500000000000004,-0.9668463430546868,0.26420241601765576,0.29685157421289354,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,Fz,1.060900289192254,1.0593505181465104,-0.0015497710457437197,-0.005172983643681803,-0.06000000000000005,-0.6860610098929738,0.5637224938201578,0.9870064967516242,0.9870064967516242,BH within subject x band x declared family
1,8-30Hz,F3,1.1891123135278072,1.0343928117274555,-0.15471950180035177,-0.29903991765657273,-0.14,-0.8945684901255743,0.3165865363055302,0.36431784107946025,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,F4,1.1504658950365267,0.9953361239021842,-0.15512977113434256,-0.48843519281164705,-0.21999999999999997,-1.0816922361665613,0.1297627898231644,0.12393803098450774,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,F7,1.5573258573409832,1.2769499337064167,-0.2803759236345664,-0.39633676039189814,-0.15500000000000003,-0.9270117136587156,0.25360868883288173,0.22938530734632684,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,F8,1.6317917711085161,1.331213458955532,-0.30057831215298414,-0.5297076034444268,-0.30000000000000004,-1.1451402858163682,0.042684432602363445,0.09945027486256872,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,FCz,0.9247420571607986,0.8594620832591607,-0.06527997390163787,-0.22656183577330957,-0.16500000000000004,-0.9109173565956029,0.38330038006346995,0.47726136931534235,0.6920289855072463,BH within subject x band x declared family
1,8-30Hz,FC3,0.7646947534724939,0.5257669052973225,-0.23892784817517143,-0.4169035001196446,-0.14500000000000002,-0.879402401291197,0.19245194009003475,0.20889555222388806,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,FC4,0.8221818753007252,0.6901797246612162,-0.13200215063950893,-0.3987122951746255,-0.135,-0.9484509979566456,0.2061995762723568,0.22288855572213892,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,FT7,1.1081724286654502,0.9293311202594152,-0.17884130840603496,-0.35217476539755865,-0.03500000000000003,-0.7892689732646426,0.3267267468865298,0.27786106946526734,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,FT8,1.8819297514045026,1.7756832091216626,-0.10624654228284003,-0.29303881907915297,-0.12,-0.9024286881723702,0.3280226066960162,0.37181409295352325,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,Cz,1.0129711553426008,0.9450457726348093,-0.06792538270779158,-0.1765667176592051,-0.010000000000000009,-0.7905676264937123,0.4569323393140181,0.5647176411794103,0.7120352867044738,BH within subject x band x declared family
1,8-30Hz,C3,0.5065278235886483,0.35094991653007523,-0.1555779070585731,-0.32063138850360406,-0.050000000000000044,-0.773723966493258,0.330940303684528,0.34382808595702147,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,C4,0.41242310642981933,0.3908636036642287,-0.021559502765590655,-0.07909102104799973,-0.020000000000000018,-0.649655570714501,0.6238124254327919,0.7886056971514243,0.8795986622073578,BH within subject x band x declared family
1,8-30Hz,T3,0.9182372074767056,0.7754593703907736,-0.14277783708593195,-0.4874915936760186,-0.22999999999999998,-1.0848708327461387,0.08116656001039974,0.12893553223388307,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,T4,0.9959997812019875,0.9108532750336022,-0.08514650616838526,-0.2524302572141251,-0.06000000000000005,-0.7557928248591104,0.40634899248061007,0.4757621189405297,0.6920289855072463,BH within subject x band x declared family
1,8-30Hz,CP3,0.4595820487919176,0.37336856233044374,-0.08621348646147386,-0.24984442427122106,-0.12,-0.8519839621891685,0.3530651778227293,0.41379310344827586,0.6920289855072463,BH within subject x band x declared family
1,8-30Hz,CP4,0.376807939878861,0.3548594603217085,-0.02194847955715251,-0.07161359668969754,0.020000000000000018,-0.6974542202653852,0.550515831396288,0.823088455772114,0.8840579710144928,BH within subject x band x declared family
1,8-30Hz,TP7,0.8087969281661751,0.7282316563369635,-0.08056527182921158,-0.3169539020174158,-0.18500000000000005,-0.9800810248129146,0.29008243890474483,0.31334332833583206,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,TP8,0.9280666361247747,0.7934871092298936,-0.13457952689488106,-0.48149698023468024,-0.24,-1.0498942873407062,0.09582464398024305,0.12093953023488256,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,Pz,0.6890360052569411,0.6626574888993766,-0.026378516357564497,-0.08467372648950063,-0.020000000000000018,-0.717379093725936,0.5616471454432196,0.7866066966516742,0.8795986622073578,BH within subject x band x declared family
1,8-30Hz,P3,0.6406553192743286,0.5895880131554121,-0.05106730611891652,-0.17600141683958478,-0.07499999999999996,-0.7794575721793914,0.46563338994296555,0.5982008995502249,0.7228260869565218,BH within subject x band x declared family
1,8-30Hz,P4,0.8104768229072453,0.7235050853746555,-0.0869717375325898,-0.3070627821131992,-0.16500000000000004,-0.9665169345711434,0.2815510121563718,0.328335832083958,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,T5,1.3729889534363444,1.3165948993976835,-0.056394054038660935,-0.23833984945399495,-0.18500000000000005,-0.9350887278823613,0.3558829902530672,0.4452773613193403,0.6920289855072463,BH within subject x band x declared family
1,8-30Hz,T6,1.33159364698029,1.219964374261923,-0.11162927271836698,-0.4585086033780663,-0.235,-1.1066033790175969,0.1418988263206267,0.14292853573213393,0.6739130434782609,BH within subject x band x declared family
1,8-30Hz,Oz,1.711559416569188,1.6626901704661807,-0.04886924610300736,-0.1919610300711383,-0.135,-0.85639404374062,0.38235724275541605,0.5432283858070964,0.7120352867044738,BH within subject x band x declared family
1,8-30Hz,O1,1.7227768991751446,1.7145051499600288,-0.008271749215115864,-0.028072229435590054,-0.050000000000000044,-0.6411028427302022,0.5954795660912244,0.9255372313843079,0.958592132505176,BH within subject x band x declared family
1,8-30Hz,O2,2.022301782273569,1.9193371497592804,-0.10296463251428878,-0.4171293437478549,-0.235,-1.0964536567267886,0.170799786602096,0.1809095452273863,0.6739130434782609,BH within subject x band x declared family
2,13-20Hz,Fp1,1.1125212248672596,1.1304998593383218,0.017978634471062183,0.02727399458658007,0.05499999999999994,-0.5116202525326529,0.7876776629446071,0.9325337331334332,0.9970014992503748,BH within subject x band x declared family
2,13-20Hz,Fp2,1.4535701943565282,1.4455207552905038,-0.0080494390660244,-0.010078309281938551,0.040000000000000036,-0.5256921990783474,0.7292492191764826,0.9770114942528736,0.9970014992503748,BH within subject x band x declared family
2,13-20Hz,Fz,0.36184195249648105,0.4233133128154619,0.06147136031898087,0.10287026618585733,0.1100000000000001,-0.5039890681126235,0.7858170603520512,0.7626186906546727,0.9867674858223062,BH within subject x band x declared family
2,13-20Hz,F3,0.3660908982985609,0.5124290930908582,0.14633819479229726,0.2600096769215329,0.19999999999999996,-0.33511728350811465,0.9812992047896811,0.43728135932033985,0.8344774980930588,BH within subject x band x declared family
2,13-20Hz,F4,1.1464141041253852,1.3158295022715119,0.1694153981461266,0.2713899858888297,0.28,-0.3183950066426984,1.0544695423320738,0.3798100949525237,0.8344774980930588,BH within subject x band x declared family
2,13-20Hz,F7,0.4621979368044581,0.6935055257137115,0.2313075889092534,0.4973107698954856,0.28,-0.1046210276444914,1.201224102058318,0.111944027986007,0.6492753623188406,BH within subject x band x declared family
2,13-20Hz,F8,1.1353463122074972,1.230551003755736,0.09520469154823874,0.2025225483151428,0.135,-0.38883228642274675,0.9081464160206465,0.511744127936032,0.8344774980930588,BH within subject x band x declared family
2,13-20Hz,FCz,0.1582352944828313,0.2977846053252323,0.13954931084240102,0.2293168292674511,0.21500000000000008,-0.3573786272624424,0.9946052983922885,0.47226386806596704,0.8344774980930588,BH within subject x band x declared family
2,13-20Hz,FC3,-0.09250771336285182,0.17714073324923135,0.2696484466120832,0.5134094637797251,0.33499999999999996,-0.09319424871461943,1.2494004562828092,0.09845077461269365,0.6492753623188406,BH within subject x band x declared family
2,13-20Hz,FC4,0.36818260248094326,0.5666433963707602,0.19846079388981697,0.3572184377598987,0.22999999999999998,-0.23434684249632504,1.101264517092789,0.25487256371814093,0.7391304347826086,BH within subject x band x declared family
2,13-20Hz,FT7,0.4509626928273588,0.6521844143282131,0.20122172150085427,0.6731704012899766,0.3899999999999999,0.07250076686121079,1.4365634698667693,0.0384807596201899,0.6492753623188406,BH within subject x band x declared family
