subject_id,trial_id,label,hand,band,logbp_Fp1,logbp_Fp2,logbp_Fz,logbp_F3,logbp_F4,logbp_F7,logbp_F8,logbp_FCz,logbp_FC3,logbp_FC4,logbp_FT7,logbp_FT8,logbp_Cz,logbp_C3,logbp_C4,logbp_T3,logbp_T4,logbp_CP3,logbp_CP4,logbp_TP7,logbp_TP8,logbp_Pz,logbp_P3,logbp_P4,logbp_T5,logbp_T6,logbp_Oz,logbp_O1,logbp_O2,asym_C3_C4,asym_FC3_FC4,asym_CP3_CP4,asym_P3_P4,motor13_left,motor13_right,motor13_midline,motor13_global
1,sub-01_trial-010,0,left,8-12Hz,0.3816455099592246,0.45323313670522875,0.544187443402554,0.32244675209380047,0.3088598193430462,0.8561788698285465,0.44826763579572476,0.262953283759968,0.14669573997930094,-0.14102918702937672,0.8714788284911933,0.592792648868847,-0.07012466502349693,-0.13178638895384717,-0.3239215977180361,0.4775249119629369,0.25951188372714074,-0.19572820004176064,0.3276749585872021,0.23645738126961002,0.32056833977669114,0.5043975976053522,0.1482144473147455,0.47963355779349337,0.41100655723434254,0.6008015505016815,0.7130898708574622,0.7345151052822355,1.0365051613758107,0.1921352087641889,0.2877249270086777,-0.5234031586289627,-0.33141911047874784,0.05796847007844782,0.13024351019526575,0.23240873878060775,0.12602200905464547
1,sub-01_trial-011,1,right,8-12Hz,0.468830095615974,0.18939195812136253,0.321381005629918,0.394974855248325,-0.06690631457402074,0.3478783952920761,0.0591996118645457,-0.2107293048253326,-0.049976059502576775,-0.8007570068327204,0.010649857117329395,0.18130018245010238,-0.6852869923341459,-0.6840796982719081,-0.8954245411081695,-0.2281026832869079,0.06571757197864815,-0.712620374955447,-0.9158638670129912,-0.4382620366015584,-0.25479255307427356,0.32594161589144155,-0.2220319160830006,0.17236524987231103,0.19950573503242566,0.30250885961705415,0.9989456153095181,0.9398319178441873,1.236107488465305,0.21134484283626143,0.7507809473301437,0.20324349205754422,-0.3943971659553116,-0.25474663871292147,-0.5013172959311182,-0.1900248937560123,-0.33464571957601813
1,sub-01_trial-012,0,left,8-12Hz,1.2372630600768921,1.3954577758236482,-0.3812298867401152,-0.2990322195615785,-0.16448656642612874,0.12955881209648326,0.5281838086079206,-0.16861940272820905,-0.6469609216023114,-0.7213590823906143,-0.3702058886165061,-0.20755924034398093,-0.0024181195928120397,-0.8410088736048984,-1.1920647207585184,-0.4307727209699844,-0.8182002258963241,-1.0243389260766733,-1.3248558319800265,-0.7934515913126512,-0.6119005087560926,-0.5481119041082061,-0.8918171672802319,-0.35228587770357744,0.09720233459686571,0.06103284111393333,1.052806790325531,0.939628113795731,1.2717276751306599,0.35105584715362004,0.07439816078830286,0.3005169059033532,-0.5395312895766544,-0.7406316216251387,-0.7510104158517731,-0.23971647547640906,-0.6290276626010605
1,sub-01_trial-013,1,right,8-12Hz,1.9950751884846556,1.9791147221543655,0.14160886043087131,0.08908464001681786,0.11293656168020741,1.0891989073393469,-0.16525504589796422,-0.1453941394058883,-0.8842757236300774,-0.7188221616645606,-0.43379979291313553,-0.1105588112784935,0.009737087099630209,-0.6134849864805322,-0.6570615539955774,-0.6236332732201311,-0.3069225428828102,-1.1723940108564448,-0.5810139677699956,-0.5362255376504536,-0.28498291384889485,0.004887935429726383,-0.4519024824659427,-0.0126821962497566,0.2870802410585503,0.1347674535329466,1.0644948044876716,1.1228870710212013,1.088710792713652,0.04357656751504524,-0.16545356196551686,-0.5913800430864492,-0.43922028621618614,-0.6065945126832359,-0.37132866359993655,-0.04358970562551057,-0.3861834614071072
1,sub-01_trial-014,0,left,8-12Hz,0.3116460581396314,0.1913276868926255,0.5591433768163666,0.1258360514510427,-0.1756357297835289,-0.2843057097634734,-0.23040607243864542,0.14636827035675193,-0.6156713232357218,-0.7179117561866567,-0.48425252363005966,-0.22075473539678586,-0.0656373820134333,-1.4109482471561159,-0.7419558770422956,-0.41365147498284194,-0.40831733910890156,-1.0385860877331232,-0.7215603476107111,-0.2483766118599501,-0.42949348700139883,-0.05365869363332535,-0.43660450016296853,-0.2304393577833463,0.4319297541807139,-0.10397915896124889,0.8208066732461424,0.8241137451528061,1.0192150053795215,-0.6689923701138203,0.10224043295093488,-0.31702574012241214,-0.20616514237962225,-0.6751948213673773,-0.5175006136813077,0.00902406490333109,-0.45664653696411023
1,sub-01_trial-015,1,right,8-12Hz,0.31291784428524944,0.08572250835496778,0.38818951400016544,-0.06790526127507447,-0.20726588174934726,-0.2789157133346756,-0.4578531845926695,0.1725873728560945,-0.6976204472673351,-0.7621862262756338,-0.6129502546501938,-0.48147280767928335,-0.03845350293902434,-1.0812358967103994,-0.7619073183971453,-0.58620659969819,-0.4987002618696021,-0.5586621269219677,-0.4730275751952374,-0.054850570749985686,-0.3028733104271783,-0.07193019564033486,-0.39692181315134484,-0.02101075200894025,0.5134503368606881,0.19976408114172708,0.5740051723835837,0.7148350505699173,0.7408153154933875,-0.3193285783132541,0.06456577900829874,-0.08563455172673029,-0.3759110611424046,-0.5604691090652243,-0.44507955072526084,0.0207345580922451,-0.38196458651351467
1,sub-01_trial-016,0,left,8-12Hz,0.9555567728911519,1.1404220668576734,-0.28200306964436644,-0.5232648214957518,-0.4042432436336166,-0.12692248404052023,-0.21628787165926305,-0.9365872431218167,-0.8913248350737668,-1.0797880387203072,-0.37729505926501006,-0.13816447170488347,-1.0023241660733306,-0.9880500893531685,-1.3212929120565884,-0.13126254684070401,-0.26152519958962744,-0.8364871012743391,-0.8568203972070478,-0.2503387378575479,-0.37964609250036424,-0.354061120262841,-0.5932015370827911,-0.18003442166853187,0.0758862337333442,-0.027391448200334106,0.41313570489027357,0.14719041804999217,0.7155884045898296,0.33324282270341987,0.18846320364654034,0.020333295932708717,-0.4131671154142592,-0.7664656768559635,-0.7684358026572183,-0.7643241764859962,-0.7667292251556845
1,sub-01_trial-017,1,right,8-12Hz,1.7536828886458633,2.0459272685217336,0.7856162376037247,0.6513379205061761,0.26931062859114147,0.7814022417470677,0.364397854866966,0.16257376979742355,-0.0730638413642663,-0.5861218379458525,-0.04548277335772636,0.44804197347252084,-0.16332164411107347,-0.2606906646987176,-0.8325748219843169,0.10716443688372194,-0.2609986766922797,-0.527512492572369,-0.49700436783353047,0.2191569885603642,-0.26817961822293007,0.10079609168013402,-0.044667093432287086,0.19183662754807157,0.8110715623807006,0.4762124582064961,1.3345831263863697,1.4486082111023721,1.2970599634180766,0.5718841572855993,0.5130579965815862,-0.030508124738838516,-0.23650372098035866,-0.05091923431229276,-0.2909107543248973,0.033349405788828036,-0.12377705583226667
1,sub-01_trial-018,0,left,8-12Hz,0.09047221312765105,0.2380798422531856,0.2531260458107954,-0.45971915841406974,-0.20850389197816738,-0.3785733713339225,-0.4834789137441962,0.2674084258988559,-0.8401047801369452,-0.7506968129114684,-0.4358822904111138,-0.4978684122492409,-0.028016268318576676,-1.1240043000235362,-0.9074734614040333,-0.2050737755510699,-0.48423232086592044,-1.2127179818420828,-1.0562350984216893,-0.11976933924235045,-0.6920123243979353,-0.7388620775460333,-0.7904181940403686,-0.6191062106035867,0.2849845204338934,0.009603048981376667,0.24313395173248065,0.5323677117019902,0.46605912319984083,-0.21653083861950295,-0.08940796722547684,-0.15648288342039351,-0.1713119834367819,-0.8853928828914006,-0.7084030950637891,-0.16648997332191803,-0.651419216133977
1,sub-01_trial-019,1,right,8-12Hz,0.19733589758067926,0.2961389074544743,0.20853462137251408,-0.058398024597537034,-0.12312883078500367,-0.1471035607186482,-0.31638351234048573,-0.165201248458802,-0.6355569768848648,-0.6908175285428158,-0.7003857051041908,-0.13327112270487063,-0.33509481417698794,-0.9344044786810184,-0.9913843424678088,-0.5755799446995323,-0.3050009069048485,-0.432248162054584,-0.906917516010942,-0.39114014072960956,-0.24946807761731835,-0.4668634748027318,-0.2340295195658713,-0.6388642695008132,0.06437422285176371,-0.06195137922263491,0.27507916627412016,0.4355712969615073,0.3679626840707494,0.05697986378679043,0.05526055165795096,0.47466935395635795,0.4048347499349419,-0.4589274323567751,-0.6702224974614767,-0.3223865124795073,-0.5086853220407525
1,sub-01_trial-020,0,left,8-12Hz,2.418395601019127,2.2293331941013967,0.3051262309462661,0.7756656347806155,0.19429898710044965,1.714884634327883,-0.04198192950931133,0.20292847822998578,-0.5324526782166928,-0.5582645789940439,-0.0020448416249961125,0.0958814787210849,0.3485438682673333,-0.7619919477114515,-0.4806167294861471,-0.2524936763439136,-0.3137715630999685,-0.21613891851014333,-0.11916718830407008,-0.21925109835936393,0.09591419512532509,0.03881737908023269,-0.2509599493631863,0.11009523614659932,0.4025441408361787,0.4187734002049955,0.6680195323471072,0.8121729912047109,0.8715560259417393,-0.2813752182253044,0.02581190077735107,-0.09697173020607325,-0.3610551855097856,-0.19717557180417172,-0.1707308547074424,0.1967632418591839,-0.09609556976773224
1,sub-01_trial-021,1,right,8-12Hz,-0.3197016646672969,-0.2304484299374782,0.18163137954360256,-0.184861235752232,-0.4335380857029048,-0.739105909096253,-0.45483144670197373,-0.0059631628249755785,-0.6548305891689107,-1.0052842473771981,-0.6616434333397166,-0.6941612892813864,-0.34417263166758966,-1.0789005055247909,-1.2452439741151318,-0.6286666323479793,-0.883065153178637,-1.278438679733506,-1.0412732353592826,-0.4499762585838411,-0.734239804162962,-0.4280018633226782,-0.9778656809173154,-0.48935581568844944,-0.07370464756650569,-0.38331300135424584,0.1310842644766197,0.10937944593659164,0.212848861395518,0.16634346859034088,0.35045365820828744,-0.23716544437422327,-0.48850986522886597,-0.8349793382193511,-0.8429390716485934,-0.25937921927174784,-0.705209977473459
1,sub-01_trial-022,0,left,8-12Hz,0.2529245219860705,0.26268698650430017,0.37241335991226415,0.21326726218284292,0.1644491180868791,-0.31520052177781344,0.2162504076942946,0.12047822472637172,-0.4432466302451886,-0.4909093309446728,-0.7173045589691963,0.23689315500263647,0.014044990910460428,-0.5487617632115973,-1.0468015031758613,-0.23737833461384675,-0.1866593929313295,-1.1003409690207475,-1.3422662146487743,0.06039952303345895,-0.4634447407492743,-0.25410592692974465,-0.42029006381607537,-0.6247188964561156,0.7205327142162501,-0.198789521467238,0.7360032020792106,1.0867946404104403,0.8565126224515871,0.498039739964264,0.047662700699484195,0.24192524562802675,0.2044288326400402,-0.4598744328221532,-0.668049365427709,-0.03986090376430417,-0.44301551558017105
1,sub-01_trial-023,1,right,8-12Hz,0.1298109611927378,0.12868931993402505,0.5932944231322702,-0.17893713155332538,-0.4894783257296249,-0.6146369067287865,-0.4558947421729001,-0.4210997465495142,-0.6299727150283981,-0.7771790705939279,-0.9977654253096813,-0.1170365057999843,-0.361141875157887,-1.3090821287357188,-0.5419535795158009,-0.9818855929216087,-0.15387638657837047,-1.2622591357403532,-0.7554698390720828,-0.886500517554154,-0.26412027311572145,-0.6334305383080926,-0.957131680836115,-0.9851360386792212,-0.023677917481005024,-0.2998235135859155,0.46225152279667514,0.5116066294127759,0.427777138848151,-0.7671285492199179,0.14720635556552975,-0.5067892966682704,0.028004357843106176,-0.867476558378782,-0.7098433707181314,-0.4718907200051646,-0.7155593696538508
1,sub-01_trial-024,0,left,8-12Hz,1.85947440217975,1.7099566332680738,1.0655297971034485,1.247032484632795,0.17243335666508403,0.6227791432737954,0.023304787199086886,0.484837437731585,0.39533794742100775,-0.6314680259849963,0.2478150168425012,0.28252624035428786,0.09987255568833749,-0.12461952276794572,-0.3531023816306112,0.3860044834730341,0.2564312514836958,-0.047791554938993286,0.22824501205555647,0.3797491045412319,0.5330251369481049,0.25176640616447454,0.07780715963107604,0.34950505883141036,0.7182482710828837,0.8200792239517282,0.9356831442208684,0.7937410638669243,1.0142340345369156,0.22848285886266548,1.026805973406004,-0.27603656699454976,-0.2716978992003343,0.30955330279558796,-0.04687739601271133,0.27882546652813234,0.16537353334606
1,sub-01_trial-025,1,right,8-12Hz,1.87927722228678,1.754500031679946,0.28385492645592697,0.4369542983304351,-0.2829604215786684,1.1297117340099747,0.12159341187990003,0.11499134496464947,-0.5845238537447638,-0.7811839891697773,-0.07320383997305963,0.11316691815042572,0.04724775267274538,-0.9764346894029783,-0.5332095461281883,-0.08369503147882462,0.04651464940083431,-0.3579316095342809,-0.2133597522237816,-0.07270051028558007,-0.03283033777087926,0.6297168366834098,0.188941115994987,0.2460665208643138,0.5928924073733384,0.2946898952072416,0.9881863294023269,0.8683892003458874,1.2043240283083745,-0.44322514327479,0.19666013542501348,-0.1445718573104993,-0.057125404869326796,-0.2585989476713202,-0.31292943764722037,0.2639853114402682,-0.15889892248245369
1,sub-01_trial-026,0,left,8-12Hz,2.721213739988133,2.68415989983881,0.7897622598398357,0.9207479156618967,0.6295157479384037,1.6250194950380454,0.7574834930088623,0.24973255266322916,-0.3315888760690747,-0.37078990527343497,-0.12841488810896626,0.7131226456184288,0.1249217249651923,-0.781995560711156,-0.6743197309402956,0.22419579636733292,0.3342190676459275,-0.2106329690416694,-0.40051114637550855,0.5829962580421237,0.39916826484479234,0.46173203451924677,0.3827575406908477,0.5096417702221056,1.1889097323142654,0.8276368383602571,1.4049354293153937,1.522167627259354,1.508914589996117,-0.10767582977086032,0.03920102920436025,0.18987817733383916,-0.12688422953125783,-0.004142389893831122,-0.061292652885745966,0.2787954373825561,0.039170084480752515
1,sub-01_trial-027,1,right,8-12Hz,1.6534393500617492,1.653927109671315,1.7234599286577108,1.8076601611595022,0.9058104659295314,0.6411723626744485,1.0221468630171298,0.9062723080228019,0.8518010674165086,0.2635147003188072,0.8193267234653473,0.8055749666670977,0.5235354925896661,0.14028412528637957,-0.020259955333986408,0.845821711921194,0.6341696182478308,0.43319469391400495,0.4365541835141844,0.7601886751477421,0.4467917355225655,0.4296871461377195,0.6986529435309398,0.35846482554832565,0.9913481238295513,0.6214222261798837,1.1612037084520674,1.2366514857873423,1.1651757955616886,0.160544080620366,0.5882863670977014,-0.003359489600179455,0.3401881179826141,0.786318598261467,0.3888168439953724,0.6198316489167293,0.5950132429257219
1,sub-01_trial-028,0,left,8-12Hz,2.0691642250358493,1.9842674021398428,0.16746490080673473,0.11298350542964224,0.28698132963284023,0.9596466801061019,0.09670561774553492,-0.5233978698740507,-0.7799951436483809,-0.6366628533470295,-0.07813417719100785,0.26173133623878786,-0.6054440339835431,-0.6808862499503097,-0.7836706343719282,0.010511429442058373,-0.14602899162911642,-0.6333488045856203,-0.5006531729526548,-0.04215525375931443,-0.1365359952697465,0.06398637410542588,0.014320253847113648,-0.16237347871530786,0.5189000394590575,0.19127541283515312,0.9002227972289354,1.0079444881549935,0.8578568031683476,0.10278438442161852,-0.1433322903013513,-0.1326956316329655,0.1766937325624215,-0.39338528778151094,-0.359275761950816,-0.3549518432507226,-0.3713969829549079
1,sub-01_trial-029,1,right,8-12Hz,1.9940208012546057,1.953183803495085,0.24143562350828035,0.40274589407384076,0.33253625768529205,1.1851633414314633,0.5350438061969489,-0.13152456994488318,-0.35618236231321676,-0.26228914136523634,0.17941482148898383,0.723072754905385,0.17201974132279438,-0.18464597596501645,-0.17109052840407996,0.28646294957042,0.1557515114485593,0.22994340133447538,-0.3082729480367697,0.2143906363553226,-0.03666700099352751,0.6217695309563993,-0.10860848983493214,-0.1525479356934531,0.6569207378987187,0.23719288123639728,1.1433128944578328,1.1984832314679557,1.1599128250967565,-0.01355544756093649,-0.09389322094798042,0.5382163493712451,0.043939445858520956,-0.0033495065409698405,-0.11233285916284941,0.22075490077810347,0.006450221062708787
1,sub-01_trial-030,0,left,8-12Hz,2.376308928097782,2.357452108073617,0.9354839769669738,0.745602830993206,0.7505035370912548,0.7428166975989845,0.968695760483536,0.4401052229756764,-0.22461011661704428,0.07673420936127223,0.003234273913486859,0.48927826381177186,0.16713670989654397,-0.14029473681118823,-0.593787105313535,0.658874868924184,-0.19784141545227477,0.3187076592941501,-0.27022320291272073,0.7565204763131619,0.2081634518075235,0.6829492340212525,0.713925568472029,0.27542216327313984,0.9023613378426663,0.4942998542481542,0.9609574277818662,0.8359224303064822,1.1304843768116626,0.45349236850234675,-0.3013443259783165,0.5889308622068709,0.4385034051988892,0.2826662410662305,0.04772992029988225,0.4300637222978243,0.22632092105569515
1,sub-01_trial-031,1,right,8-12Hz,1.0642697094665745,0.7884512893902562,-0.29234608761726394,-0.7087794208815448,-0.3358929177758661,-0.2395057977553731,-0.1114702701496661,-0.21988023516040656,-1.1103221610469214,-0.6756611935288585,-0.4196257403531138,0.24451767241358244,-0.06750147336380448,-0.21649213904347897,-0.9840528472517288,-0.3492537411956197,-0.6685974585858944,-1.3658808201871913,-0.8117151770280442,-0.3132655276952357,-1.0789719415315702,-0.5196331230481215,-0.7748737359160636,-1.009197565051939,0.24031996779871473,-0.6221473037568893,0.27007127193246283,0.4796091521585619,0.2052948867181409,0.7675607082082498,-0.43466096751806294,-0.5541656431591471,0.23432382913587535,-0.8352696554150401,-0.7633039401272873,-0.26900494385744417,-0.6769140622526131
1,sub-01_trial-032,0,left,8-12Hz,1.31718398850696,1.4170085629282758,-0.11812219484358584,-0.18348224609927774,-0.21055273912252692,0.22802700272919837,0.007718428863064614,-0.36641657701467284,-0.6905003323435543,-0.5515354283009117,-0.4008528774779242,-0.03656354777544934,-0.13025242483744032,-1.0711072942003008,-0.7565785797566551,-0.44210697063930504,-0.3064626480717586,-0.9585206363418263,-0.21176429601241106,-0.4172849228344595,-0.8410354364327496,-0.17997138688223696,-0.38136141528404777,-0.5930738305482344,0.2829599710748512,-0.2257538975148412,0.8512076002852619,0.8814910950899494,0.8767923016074398,-0.3145287144436457,-0.1389649040426426,-0.7467563403294152,0.2117124152641866,-0.6569943848538013,-0.4647009747481478,-0.22554679624478338,-0.4834705528264689
1,sub-01_trial-033,1,right,8-12Hz,1.0744403668603677,1.3064521929383,0.2132236831566234,0.1009923768314252,0.15793526989410317,0.015830839264472082,0.48382496594368934,-0.15363552910056807,-0.6163185535747283,-0.7201703145738672,-0.23350335980298417,-0.014739078618176065,-0.3604399300641647,-1.0393218583272228,-1.319567729859091,-0.7855750231498166,-0.6586407950001166,-1.0645833299285914,-0.975699047203869,-0.41735637780955254,-0.7847884777479645,-0.18736999654738828,-0.2741522303531095,-0.2873562877761906,0.2607061248657085,-0.008644122706907113,0.8737975700292722,0.7426411727383633,1.0047586341806587,0.2802458715318683,0.10385176099913884,-0.08888428272472237,0.013204057423081117,-0.5786767190704454,-0.628971621903783,-0.23381515190404034,-0.5184374738910202
1,sub-01_trial-034,0,left,8-12Hz,1.7110677552179019,1.9019094319183847,0.1329182408762008,-0.18322883326837652,0.19574189019325247,0.48139207945007756,0.406413438155763,0.042924253938575074,-0.7518213388713701,-0.6088866211212743,-0.2420693045400059,-0.0181840573364781,-0.068742221447609,-1.143384112395007,-0.6515154903006216,-0.273393333956984,-0.7088056933775901,-0.768197484035317,-0.414848435951483,-0.24223538463321936,-0.2875420368655395,-0.3910249010663898,-0.43478755084272996,0.09407488756103952,0.4271073956141823,0.42671254661203617,0.871392753722322,0.9832383365126359,1.2277831342010286,-0.4918686220943854,-0.1429347177500958,-0.35334904808383394,-0.5288624384037695,-0.6562838638825601,-0.2770867539238174,-0.1389476228584746,-0.3910535352005624
