subject_id,trial_id,label,hand,band,logbp_C3,logbp_C4,logbp_CP3,logbp_CP4,logbp_FC3,logbp_FC4,logbp_P3,logbp_P4,asym_C3_C4,asym_FC3_FC4,asym_CP3_CP4,asym_P3_P4,motor13_left,motor13_right,motor13_midline,motor13_global
1,sub-01_trial-033,1,right,8-12Hz,-1.0393218583272228,-1.319567729859091,-1.0645833299285914,-0.975699047203869,-0.6163185535747283,-0.7201703145738672,-0.2741522303531095,-0.2873562877761906,0.2802458715318683,0.10385176099913884,-0.08888428272472237,0.013204057423081117,-0.5786767190704454,-0.628971621903783,-0.23381515190404034,-0.5184374738910202
1,sub-01_trial-034,0,left,8-12Hz,-1.143384112395007,-0.6515154903006216,-0.768197484035317,-0.414848435951483,-0.7518213388713701,-0.6088866211212743,-0.43478755084272996,0.09407488756103952,-0.4918686220943854,-0.1429347177500958,-0.35334904808383394,-0.5288624384037695,-0.6562838638825601,-0.2770867539238174,-0.1389476228584746,-0.3910535352005624
1,sub-01_trial-035,1,right,8-12Hz,-0.9501873637037932,-0.4098958771602155,-0.49851063346239205,-0.5019718429253214,-0.08063779723477214,-0.8224352502439336,-0.20735071332235874,0.2029387004234388,-0.5402914865435777,0.7417974530091614,0.0034612094629293266,-0.4102894137457975,-0.22225950671575748,-0.30255008498705777,0.09968145857348243,-0.17884642944566378
1,sub-01_trial-036,0,left,8-12Hz,-0.8201487980371023,-0.9612260358487775,-0.6892688659939732,-0.9913256366740212,-0.4001513830730651,-0.4253785438848144,-0.23494456361619886,-0.46843136934419577,0.14107723781167525,0.025227160811749305,0.302056770680048,0.2334868057279969,-0.39106170444971694,-0.5335599079472662,-0.23709392852066968,-0.41033768058053266
1,sub-01_trial-037,1,right,8-12Hz,-0.8419494776791177,-1.3546815162515606,-0.7225749777553904,-1.0133546094785975,-0.2926150286856365,-0.5074348359675298,-0.32926321581254253,-0.33741117797774345,0.512732038572443,0.21481980728189332,0.2907796317232071,0.008147962165200917,-0.2955320514463457,-0.60353435887151,-0.2752856317040022,-0.40932222666932944
1,sub-01_trial-038,0,left,8-12Hz,-1.0678416516535632,-1.1308177391548666,-1.032757512090986,-1.0431890878848067,-0.8269357104982874,-0.998562329126906,-0.664368089438205,-0.4117299618333975,0.06297608750130346,0.1716266186286186,0.010431575793820702,-0.2526381276048075,-0.7543689262107309,-0.7487096294030755,-0.6760422917981228,-0.7341168964202617
1,sub-01_trial-039,1,right,8-12Hz,-0.6729214655346699,-0.9027842772799166,-0.6616085400411906,-0.7914565072558806,-0.64032751331955,-0.732384878702023,-0.6193598114900769,-0.3886541102674601,0.2298628117452467,0.092057365382473,0.12984796721468994,-0.2307057012226168,-0.5663559720904388,-0.6243877660825087,-0.4253419235750815,-0.5561341893530755
1,sub-01_trial-000,0,left,13-20Hz,0.972196466572471,0.45588210649699257,0.01938936056483833,-0.17550245790517927,1.8067872237224605,0.9802544353724352,-0.2108890879017681,0.29350300229609805,0.5163143600754785,0.8265327883500253,0.1948918184700176,-0.5043920901978661,0.8584106566663872,0.47897274802214723,-0.03976760207226436,0.5052010936327599
1,sub-01_trial-001,1,right,13-20Hz,-0.842647327446172,-0.6526167115806325,-0.792340713048885,-0.6007294914205649,-0.7851862655333399,-0.8405300983952553,-0.6454908615700101,-0.6957963443412738,-0.1900306158655395,0.055343832861915354,-0.19161122162832012,0.050305482771263677,-0.6700812418135759,-0.7240663074765114,-0.5449351419908224,-0.6619648594171464
1,sub-01_trial-002,0,left,13-20Hz,-0.6099054767235269,-1.1581322325074543,-0.45613241147661376,-1.2037976701324018,-0.6858849779472647,-0.7638949918577237,-0.4106951474866549,-0.47862696286986717,0.5482267557839274,0.07801001391045903,0.747665258655788,0.06793181538321225,-0.47108299334064735,-0.788699888800421,-0.45620776617725195,-0.5898105930182383
1,sub-01_trial-003,1,right,13-20Hz,-0.7263186733161118,-1.0021900440996627,-0.6630229421650415,-1.122536981980479,-0.8734869446591229,-0.7851395471716485,-0.5072070862209246,-0.9943582912999487,0.27587137078355095,-0.08834739748747444,0.45951403981543737,0.4871512050790241,-0.64857649657904,-0.9046665603657823,-0.7181837238343967,-0.7631358812482539
1,sub-01_trial-004,0,left,13-20Hz,-1.0099291539651252,-1.4211728145365428,-0.8663923857776781,-1.3418979422701027,-1.2853317215361773,-0.8252101811800698,-0.6470566433620273,-0.5268335042728707,0.4112436605714176,-0.4601215403561074,0.47550555649242465,-0.1202231390891566,-0.94044934769456,-0.918118009338065,-0.6795923820389969,-0.8716626100984706
1,sub-01_trial-005,1,right,13-20Hz,-0.7737032439917357,-1.3684289529393525,-0.6574326593250457,-0.6204501028760849,-0.49928783495195933,-0.6716055277735011,-0.30024881069543263,-0.5258464463941517,0.5947257089476168,0.1723176928215418,-0.03698255644896076,0.22559763569871905,-0.43432947954586487,-0.6728532228296457,-0.48637470551943157,-0.5380798175719882
1,sub-01_trial-006,0,left,13-20Hz,0.3699426311440425,-0.4502142290840992,-0.17393017852494325,-0.06935650557394508,0.9327470203630946,0.22110201432277574,-0.049052817976954835,0.0024235399780064325,0.8201568602281417,0.7116450060403189,-0.10457367295099816,-0.05147635795496127,0.3294538475181471,0.06265686152918243,0.10126148655800932,0.1741798465315905
1,sub-01_trial-007,1,right,13-20Hz,-1.0145728953048627,-0.7377660929131656,-1.0529033761452218,-0.5923121694943563,-0.7583403589691599,-0.5500807703056271,-0.5835903950786092,-0.45494762565355723,-0.2768068023916971,-0.20825958866353278,-0.4605912066508655,-0.12864276942505198,-0.7425740927201965,-0.5437426677193766,-0.6464009275799109,-0.6439066603798153
1,sub-01_trial-008,0,left,13-20Hz,-0.5536867426244172,-0.8563512687786169,-0.48090987880219865,-0.8745289533462675,-0.36621481232488,-0.6345801117328042,-0.4211591142858358,-0.4132076226032143,0.3026645261541997,0.26836529940792414,0.3936190745440688,-0.007951491682621492,-0.3846223112287757,-0.6322786734913559,-0.5791499307229229,-0.5247657473668791
1,sub-01_trial-009,1,right,13-20Hz,-0.6052894445630368,-0.6191346283663973,-0.5615461848760709,-0.26562044391215944,-0.35557079488298,-0.48943160940953334,-0.4324703184017249,0.04869463687446012,0.013845183803360528,0.13386081452655335,-0.29592574096391144,-0.481164955276185,-0.38423643138647023,-0.3169716507435733,-0.3169504875288553,-0.34283783640282944
1,sub-01_trial-010,0,left,13-20Hz,-0.4015055913387314,-0.7930572368419968,-1.0503334479013755,-0.7743994312823235,0.09031762632494865,0.19154430964855684,-0.6536779100042839,-0.787883777903963,0.3915516455032654,-0.1012266833236082,-0.27593401661905204,0.13420586789967914,-0.4136709126716207,-0.3767432552363837,-0.5709099601003089,-0.43575390152622684
1,sub-01_trial-011,1,right,13-20Hz,-1.0192364840537675,-1.490727809430146,-0.9923330848536603,-0.9912847275951402,-0.7656771276680154,-1.1637381169204397,-0.6291048501069677,-0.5122111904740336,0.4714913253763784,0.3980609892524243,-0.0010483572585201495,-0.11689365963293408,-0.7584745555949959,-1.00592963384222,-0.5737693274925424,-0.8110253022818235
1,sub-01_trial-012,0,left,13-20Hz,-1.0270989625814506,-1.093377122800639,-1.1179834326383662,-1.2096767068320318,-1.0472319893946767,-0.647676036234153,-1.1128334164685614,-0.8595643732620695,0.06627816021918842,-0.3995559531605236,0.09169327419366557,-0.2532690432064919,-0.9518655759691874,-0.8801596791547042,-0.8686335069684986,-0.9050789843480733
1,sub-01_trial-013,1,right,13-20Hz,-0.6740652891856936,-0.9555174645418313,-1.1315151547753142,-1.3315834210606459,-0.9245993139572913,-0.4331254494674053,-1.025396693538223,-0.9156145383390524,0.28145217535613765,-0.49147386448988606,0.2000682662853317,-0.10978215519917067,-0.876661739655329,-0.8025396702952958,-0.6885089879871696,-0.8047333856703566
1,sub-01_trial-014,0,left,13-20Hz,-1.0361104412242432,-1.2658352999950486,-0.9470334151483228,-1.231955950482905,-0.5445576719145651,-0.9294139840113689,-0.8723504042539721,-0.6327484368539811,0.2297248587708054,0.3848563120968038,0.2849225353345821,-0.23960196739999107,-0.7363602001784494,-0.9474952938738215,-0.1445643320292345,-0.6809977281806969
1,sub-01_trial-015,1,right,13-20Hz,-1.1984751107700988,-1.216618977297192,-0.9005337651798194,-1.2267799959330292,-0.9913462776277472,-0.7873789169958528,-1.0617732704324323,-0.678928121455673,0.01814386652709321,-0.20396736063189436,0.3262462307532098,-0.38284514897675925,-0.9572442311209868,-0.9008742639266204,-0.5801327489463186,-0.8485377478520763
1,sub-01_trial-016,0,left,13-20Hz,-0.8520939693913623,-0.9036768518751583,-0.5646413757422913,-0.9806674610594153,-0.9307535803804871,-0.3056020240172604,-0.536661145562924,-0.2778046863664367,0.051582882483796055,-0.6251515563632266,0.41602608531712393,-0.2588564591964873,-0.6998208841244018,-0.5151437147353168,-0.4894856486403454,-0.5802523030938176
1,sub-01_trial-017,1,right,13-20Hz,-0.6435798291613415,-1.3341240849812634,-0.9647387755511101,-0.7370063096125683,-0.30232499958845166,-0.8309307572199832,-0.6225958603163554,-0.16325191543967227,0.690544255819922,0.5286057576315315,-0.2277324659385418,-0.4593439448766831,-0.45574037604086237,-0.6987540345070643,-0.3437117903748212,-0.5233544172203152
1,sub-01_trial-018,0,left,13-20Hz,-1.1620669983861083,-1.3322061802817389,-1.0506537811952705,-1.486658828153913,-0.8073873934412723,-0.8897314024669093,-0.730823859573398,-1.0728513579208931,0.1701391818956306,0.08234400902563699,0.4360050469586425,0.34202749834749513,-0.8284840487191891,-1.067630266512769,-0.40281762700114726,-0.8222326505510181
1,sub-01_trial-019,1,right,13-20Hz,-1.0427050147139307,-0.8897805087593598,-0.8445983659829254,-1.1519160407402442,-1.3034296770763774,-0.5660642016373321,-0.5493174575651727,-0.7878432369137922,-0.15292450595457097,-0.7373654754390453,0.30731767475731886,0.23852577934861952,-0.9332524001106164,-0.7438748382062395,-0.6630190019142641,-0.7980533228713131
1,sub-01_trial-020,0,left,13-20Hz,-1.0792005497943116,-1.0174183346776249,-0.6862378977309898,-0.966240426646421,-0.7558272390172778,-0.7248748525107418,-0.6220162857428831,-0.6702078137048109,-0.06178221511668669,-0.030952386506535978,0.2800025289154312,0.048191527961927716,-0.6356624114374253,-0.7233893181888945,0.23797745546157054,-0.4677943293651452
1,sub-01_trial-021,1,right,13-20Hz,-1.464737685671221,-0.8670278831133457,-1.1961955066763492,-0.9539682235447572,-0.7959590162349732,-0.663507715747971,-0.7751980043237062,-0.5164816426932044,-0.5977098025578754,-0.13245130048700227,-0.24222728313159203,-0.2587163616305018,-0.9365666792239871,-0.6597055850103871,-0.06865229184618649,-0.629793707439264
1,sub-01_trial-022,0,left,13-20Hz,-0.2999470482127561,-0.9747307682167058,-0.6187576757345151,-0.7186337309044273,-0.06977936699681017,-0.44348652197231697,-0.6017657662436423,-0.4149816887401624,0.6747837200039497,0.3737071549755068,0.09987605516991216,-0.18678407750347992,-0.24637376756794968,-0.5381166288425103,-0.3654176463916438,-0.38605422470978706
1,sub-01_trial-023,1,right,13-20Hz,-1.013570222615317,-0.987722059086405,-1.002485204923901,-0.8443036883975588,-1.1217066733612415,-0.4645864948519607,-0.8361666521916769,-0.6107378432624387,-0.02584816352891195,-0.6571201785092808,-0.15818151652634227,-0.2254288089292381,-0.9842051642826574,-0.588609298708422,-0.7079660353018333,-0.7683054169892998
1,sub-01_trial-024,0,left,13-20Hz,-0.8529347799445672,-1.2151240206121448,-0.8947139071322618,-0.8957312743124313,-0.6160345629628161,-0.7618090475421315,-0.6173411797589015,-0.3765084133182423,0.3621892406675775,0.1457744845793154,0.0010173671801694262,-0.24083276644065915,-0.5841481247911997,-0.7407612034312289,-0.35580024514618636,-0.5916882597346694
1,sub-01_trial-025,1,right,13-20Hz,-0.9618289406228632,-0.9988787024336593,-0.7674051303331574,-0.9083574748858971,-0.9367063935489334,-0.26591538963358524,-0.4453527534060815,-0.47200628782968684,0.03704976181079611,-0.6707910039153482,0.14095234455273975,0.026653534423605352,-0.7100683459993202,-0.5109308221313199,-0.46553227810850334,-0.5770455903829779
1,sub-01_trial-026,0,left,13-20Hz,-0.7591841416810199,-1.2013730868655175,-0.688083590251587,-1.1463069680526556,-0.22587448924087664,-0.8133067764736516,-0.5588128696592652,-0.48628999892051955,0.4421889451844976,0.587432287232775,0.4582233778010686,-0.07252287073874569,-0.3500236333480841,-0.7575190646180912,-0.33428429353519057,-0.503120490033573
1,sub-01_trial-027,1,right,13-20Hz,-0.6483270520441066,-0.8391064892688858,-0.7760880119196174,-0.5217731579228796,-0.2967664957258137,-0.5477635010630041,-0.7370787209379928,-0.8036407748679152,0.1907794372247792,0.2509970053371904,-0.2543148539967378,0.06656205392992243,-0.43901992969658404,-0.553906892514304,-0.5216400818518325,-0.5022734120469182
1,sub-01_trial-028,0,left,13-20Hz,-0.6221344821937494,-0.8409487363807767,-0.4882021602872795,-0.9161370866515813,-0.39126255021383544,-0.6390407643638186,-0.41785208416406805,-0.12019405453805247,0.21881425418702727,0.2477782141499832,0.42793492636430186,-0.29765802962601556,-0.35241293221110603,-0.5261324302965312,-0.42271173573677845,-0.4354509245960401
1,sub-01_trial-029,1,right,13-20Hz,-0.6575486232356754,-0.34226524546521375,-0.20836060004124266,-0.6599780506224183,-0.35890202290442375,-0.2811900764942229,-0.20813122853413088,-0.4355090103704376,-0.31528337777046167,-0.07771194641020085,0.45161745058117564,0.22737778183630672,-0.267119473584636,-0.3915421771440445,-0.21378328251854575,-0.30266600778454156
1,sub-01_trial-030,0,left,13-20Hz,-0.7499856662005226,-0.8552345377482353,-0.41802697418694634,-1.2007483772806484,-0.7577047445676668,-0.2763143631770986,-0.27100157299166,-0.4621701407737567,0.10524887154771267,-0.48139038139056817,0.7827214030937021,0.19116856778209668,-0.4737408137150753,-0.5526217653023764,-0.5484804768322503,-0.5213272558141546
1,sub-01_trial-031,1,right,13-20Hz,-0.3408459488978836,-0.8756697858292496,-0.7690510445020362,-0.9981428428144683,-0.9272027487486294,-0.43187078432000453,-0.963153012998065,-0.7352390150787541,0.534823836931366,-0.49533196442862487,0.2290917983124321,-0.22791399791931088,-0.6915894464685013,-0.7109411307012488,-0.9044995066739842,-0.7481654927592848
1,sub-01_trial-032,0,left,13-20Hz,-1.1853689428528222,-1.5113630561293292,-1.2816761625715303,-0.996805238123929,-0.9488389951601104,-0.9730847939995392,-1.0924495877760017,-0.8630735911927304,0.32599411327650696,0.02424579883942879,-0.2848709244476013,-0.22937599658327124,-1.008784019466943,-0.9843382276419756,-0.7566847350261394,-0.941205033894078
1,sub-01_trial-033,1,right,13-20Hz,-1.1188990002456327,-0.6991186617952443,-1.0358898835613761,-1.0018598096854896,-0.6988823380222324,0.17245276156252964,-0.5288035684093746,-0.6777984399300852,-0.4197803384503884,-0.8713350995847621,-0.034030073875886524,0.14899487152071056,-0.7110165568353418,-0.393173763207948,0.14649015933768447,-0.3908831632464151
1,sub-01_trial-034,0,left,13-20Hz,-0.9319109428481219,-0.4643683834454344,-0.9102070011483526,-0.7674681871593095,-0.34812806404362984,0.12296497251425957,-0.6654656861238807,-0.45463032271329623,-0.4675425594026875,-0.4710930365578894,-0.1427388139890431,-0.21083536341058445,-0.5967381899348421,-0.2995145669608998,0.08243637932656293,-0.3256888189614631
1,sub-01_trial-035,1,right,13-20Hz,-0.5885246829421473,-0.4448037623185383,-0.47599449348466893,-1.205118578358005,-0.34576744296562206,0.10347328476724015,-0.3718220634170174,-0.5996535275934466,-0.14372092062360903,-0.4492407277328622,0.729124084873336,0.2278314641764292,-0.3557363044365741,-0.35391062986435406,-0.23395882306147583,-0.3269316262068514
